title,date,content
나를 갈라 이 안에 너를 들여놓고 왜이럴수밖에업는지 보여주고 싶은데 ㅇㅇ,2021-11-06 21:10:55,- dc official App
스크를 쓰다보면 유혹을 받게되는건 사실임,2021-11-06 21:08:34,ㅇㄱㄹㅇ
정진욱은 3대 몇 치는? [3],2021-11-06 21:06:52,궁금한
지금 고닉 몰갤<<<<2ㅡ3년전의 그 유동 몰갤임? [8],2021-11-06 21:05:18,"일급정신병의정도곧장직진중이다가도
스탁스이야기만꺼내면
헤벌떡정신머리발딱돌아와서매우급친절해지는그몰갤이맞음?"
유선충들 이어폰 보일때마다 개박살내야됨 ㅇㅇ,2021-11-06 21:02:50,"말로해선 안된다이말임

ㅇㄱㄹㅇ"
걍 유선충 퇴물들 싹다쳐내 [10],2021-11-06 21:02:18,"무선의시대를 열어야됨

ㅇㄱㄹㅇ"
223.38 왜 저러는 후후,2021-11-06 21:01:20,가성비가 좋으신
화났네 화났어,2021-11-06 21:00:40,주둥이 긴거 가위 거꾸로 기위 태생으로 탈변해 쿡쿡쿡
로다 씨발년아,2021-11-06 21:00:31,가성비가 좋으신
크하하하학 누가 누굴??,2021-11-06 20:59:23,주둥이 긴거 가위 거꾸로 기위 태생으로 탈변해 쿡쿡쿡
거치대 이런거 어떰?,2021-11-06 20:59:02,온다매 씨발년아;;;;형보수지 찢고싶네
화나써 화나써 ???? [2],2021-11-06 20:58:34,드리워진 필살
인강들을건대 헤드폰 ㅊㅊ점요? [15],2021-11-06 20:58:26,선반에 걸게
쳐맞고 로갓해서 다시 기어오는 병신은 뉴구?? [1],2021-11-06 20:57:45,쿡쿡쿸
짭진훈이 와우충이냐 레이스냐 [2],2021-11-06 20:56:59,"이어폰 귀가 너뮤 아픔
- dc official App"
좆병신이 쿨찐 척 오바 해서 봐줬는게 [1],2021-11-06 20:56:55,쿡쿡쿡
싸제 이어팁 딱 10개까지,2021-11-06 20:56:37,누구냐 너
음부력 최대치 갱신중,2021-11-06 20:56:30,쿡쿡쿡
밑에 짭훈이 점마 개웃기노 ㅋㅋ,2021-11-06 20:56:16,더이상은 안산다 두개 더사면 딱 10갠가 11갠가
아이피 바꿔서 오는 병신이 뉴구라고?? [1],2021-11-06 20:56:15,이거들이고서 있던 댑 다 팔아버렸다는 말만 캄
병신이 왜 말을걸어??,2021-11-06 20:55:22,쿡쿡쿡 ㅇㅈㄹ ㅋㅋ 초딩이 쓸 법한 의성어노
"이헤갤은 플랫, 레퍼런스 이런 단어들이 너무 성역화됨",2021-11-06 20:55:09,이거들이고서 있던 댑 다 팔아버렸다는 말만 캄
짭진훈아 로긴하세여 ㅋㅋㄷㄷ [1],2021-11-06 20:54:54,쿡쿡쿡 ㅇㅈㄹ ㅋㅋ 초딩이 쓸 법한 의성어노
병신들 쫄아서 조용 진실 왜곡 그만해 [3],2021-11-06 20:53:43,인되니까 쳐 기어 왔노 병신새끼 ㅋㅋㅋ
"님들 ,, 버즈프로랑 xm4 중에 고민인데 뭐 사면 좋을까여",2021-11-06 20:52:22,쿡쿡쿡
본인 선곡 이거 자주들음 평가좀 [1],2021-11-06 20:52:22,ㅇㅇ
코드리스 이어폰 추천좀 [3],2021-11-06 20:52:21,ㅋㅋ아
아 싫어 시발 싫어 말걸지마 병신아,2021-11-06 20:50:33,쿡쿡쿡
점마는 누구 욕하는 거임?,2021-11-06 20:49:32,새거 살 거 같은데
스크 저 병신은 건들면 뒤지더라,2021-11-06 20:48:55,https://youtu.be/V5eQys6uggk
밑에 병신 쉐도복싱해,2021-11-06 20:48:22,https://youtu.be/V5eQys6uggk
223.38아 선곡 가능하냐,2021-11-06 20:47:57,"지금 보고있는게
MTW2 XM4 제미니 중고 정도인데
딴거 괜찮은거잇으면 추천좀 해줘
ANC 있으면 좋고"
스크 저 좆병신새끼는 병원 가봐라,2021-11-06 20:47:21,하하하하하하하하하하하하하하하하하하하하하하하하하하하하
나의 에덴 ㅇㅇ,2021-11-06 20:47:10,설마 나?
내기 유튜브로만 들어서 음질을 못느끼는건가? [2],2021-11-06 20:46:32,쿡쿡쿡
일단 애니자짤 올리는 애들 대다수가 병신이더라,2021-11-06 20:46:08,하하하하하핫
여기 마갤 이미있어 [3],2021-11-06 20:46:00,ㅋㅋ
솔직히 여기 마갤 파야 함,2021-11-06 20:44:58,하하하하하하하하하하하하하하하하하하하하하하하하하하하하
스크 저 좆병신 새끼 너 말야 너,2021-11-06 20:44:55,- dc official App
거기 그만 멈춰,2021-11-06 20:44:17,그렇다고 돈내고 음악 듣는게 너무 돈아까운데...
베이스 둥둥 울릴때마다 진동하면서 귀때리는거 이어폰은 안됨? [5],2021-11-06 20:43:49,ㅇㅇ
파이널 e3000이면 10만원 미만가격대에선 종결이다 [6],2021-11-06 20:43:44,"하이파이 마이너 갤러리

눈팅 4년미만 좆뉴비들은 모르지"
여긴 왜 마갤안팔까 ㅋㅋㅋ,2021-11-06 20:43:31,"병신들(정병유동, 정병고닉, 씹덕고닉) 마갤로 유입시키고 정상적인 애들만 모아두면 됨 일종의 구치소임 마갤은 ㅇㅇ 정화작용 굿"
너나 잘해 좆병신새끼야 [7],2021-11-06 20:42:36,하하하하하하하하하하하하하하하하하하하하하하하하하하하하
안녕하세요 유입 신고합니다,2021-11-06 20:41:47,하하하하하하핫
쉐도복싱하노?,2021-11-06 20:41:09,심장 울리는 그런게 안되네
밑에 발광하는 슼피 누구노.. [3],2021-11-06 20:40:47,ㅇㅇ
