title,date,content
다 돌아서 이어팟이 갑이더라 ㅋ [4],2021-11-17 00:17:20,"존나 귀편하고 플랫하고 막굴려도 아무상관이 없는 이어폰 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
애플이라 단가 개후려쳐서 초대량생산이 가능해서 나올 수 있는 놈이라고 봄

어차피 외부에서는 요즘 다 코드리스고
실내에서 어차피 커널형 쓸 필요가 없다보니
이어팟이 갑이더라고 ㅋㅋㅋㅋ 몇몇 애들은 발작하겠지만 ㅋ"
560s에 쓸 수 있어보이는 블투 모듈이 있길래 문의 넣었다. [3],2021-11-17 00:16:42,"부디 우리 짱가이 친구가 USB C타입이나 블투 5.0버전을 내줄 계획이 있었으면 좋겠음.
560s를 무선으로 써보고 싶다 ㅠㅠ"
353x쓰다 업글할까 [25],2021-11-17 00:14:41,한번사면 파는것도문제인데 흠.
파이널 유선이어폰이 [2],2021-11-17 00:14:11,타임리스 착용감 구리대서 안살려고
착용감 좋은 20-30대 이어폰 추천 해줘 [5],2021-11-17 00:12:59,디자인은 구려
스탁스 앰프 이게 좋다 그러드라 [6],2021-11-17 00:11:19,디자인은 구려
KSC75 플랫임? V자임? [3],2021-11-17 00:11:04,"Rtings 측정한거 봣을때 hd600하고 비교해서
저음 살짝 있고 고음 조금 올라간거같은데
V자 맞지..?"
나이스핵 greyflag 이거 무슨 선인거야??,2021-11-17 00:10:02,"https://www.aliexpress.com/item/1005003534388923.html?spm=a2g0o.productlist.0.0.1c1c5f7b5ZnL8f&algo_pvid=dd0c144b-ca55-483a-8ec3-efc102500d71&algo_exp_id=dd0c144b-ca55-483a-8ec3-efc102500d71-3&pdp_ext_f=%7B%22sku_id%22%3A%2212000026203298895%22%7D
5만원에 살수있길래 함 봐보려는데 뭔선인지를 모르겠네"
Hip-dac 평가 이제 봣내.. [20],2021-11-17 00:08:35,"왜 저 끝에 있는거야..

살려줘.."
이 노래 아는사람?,2021-11-17 00:07:46,알면 힙찔이
비밀방명록에 빼빼로준 칭기야 고마어 [6],2021-11-17 00:07:32,지금봣어 미안ㅠㅠㅠ 잘먹을게
판매자가 이어팁 끼워준다 했는데 [1],2021-11-17 00:07:04,"한짝밖에 안옴...
이어폰 단품이라 택배 오다가 어디 날아갓나봄...
근데 여기 안에 왕귓밥 들어잇음 ㅅ;;"
아미론 와이어리스가 560s 바르냐?,2021-11-17 00:06:13,"아미론 와이어리스가 560s 애플 꼬다리 낀거 개바름?

아미론 와이어리스 정도면 뭐 560s 모조단거보다 더 음질 좋겠지?

들어본 게이들 후기 댓글로 앙망한다"
이 팁 이름 뭐냐? [5],2021-11-17 00:03:18,
ka3 측정치 보고왔는데 [6],2021-11-17 00:02:30,"측정치 구려도 소리 좋은경우 있지않나?
기대좀 해볼수 없냐ㅅㅂ....."
크리스마스 정모한다,2021-11-17 00:01:51,"기만 인싸 커플들은 꺼지시고 할일없는 모쏠아다오타쿠들끼리 청음샵투어 정모합니다^^
- dc official App"
