title,date,content
ps4팔사람 있냐 7117도 괜찮아,2021-11-02 23:04:05,"패드 두개 있는사람




시세보다 만원더줌
- dc official App"
않이 에이원 6.3 이거 ㄹㅇ 좋음?,2021-11-02 23:04:02,진짜 이거 사버릴까
re-2는 극저음쪽만 좀 더 확실히 잡았으면 가격대 몇배는 뛰었다고 봄.,2021-11-02 23:03:49,"re-2가 다 좋은데 극저음쪽이 좀 빠짐 그래서 저역대가 단단하긴 한데 극저역이 빠지면서 타격감이 좀 죽고 마치 오픈형 헤드폰이나 오픈형 이어폰 같이 극저음이 일부 빠지는 제품들의 소리처럼 저역대가 좀 퍼지지는 않는데 부드러워진 인상이 된것 같음. 만약 이 부분만 잡았다면 진짜 좋았겠다는 생각이 듬. 

아무래도 원래 유코텍에서 re-2에 쓰던 드라이버가 베릴륨 코팅 드라이버 자체적으로 저음이 많은 드라이버 였던 것 같음 드라이버 성능은 분명 상급 드라이버임. 그건 확실함 근데 드라이버 특성이 기본적으로 저음이 많아 저음 재생이 잘 되던 드라이버 인듯 함. 아마 초기에 유코텍에서 원하는 사운드가 이게 아니었던 듯함. 아마 발매전 피드백을 듣고 저음을 더 줄인듯 함. 그래서 밸런스를 맞추기 위해 그것을 덕트를 통해 튜닝을 해서 저음을 좀 더 뺏을 것임. 보니깐 내부 파이프로 튜닝한다고 함. LG HSS-F730 쿼드비트4에 사용된 기술에 관한 코멘트 (HAT와 MLM) - 영디비 (0db.co.kr)

이 글에서 저음 덕트 튜닝에 관해서 나옴. 근데 문제는 저음을 줄이는 튜닝을 하는데 댐퍼로 홀을 막는다고 함. 문제는 그러면서 댐퍼가 이어폰 안에 들어가서 주변을 막게 되니 하우징 내에서 극저음이 깊게 재생이 될 정도의 공간과 체적을 확보하지 못한것 같음. (원래 유코텍이 원하던 사운드는 좀 더 저음이 올라간 곡선이 아니었을까 싶음) 그러면서 극저역 부근 음압이 감소한게 아닌가 싶음. 아마 피드백 받은 df타겟을 맞추기 위해서 저역을 뺄 수 밖에 없지 않았을까 싶음. 아마 원래 사운드 대로 튜닝 했다면 어땟을까 하는 생각이 든다. 밸런스는 맞추었지만 그 대가로 극저음 재생력을 일부 잃어버린 느낌임.

다음 re-3에선 가격대는 더 높이더라도 20만원대 까지 유코텍이 원하는 방향으로 튜닝하되 댐퍼재질이나 이런 것들만 좀 더 상급으로 바꾸고 극저역까지 대역폭을 확보한다면 어마어마한 녀석이 나오지 않을까 싶음."
내일 카토오면 좆나까야지 ㅋㅋㅋㅋㅋㅋㅋㅋ,2021-11-02 23:03:10,"헤으응응♡♡





- dc official App"
600은 뭐랄까 음악 감상용이라기 보단,2021-11-02 23:02:23,음악 분석용이라고 보는게 더 적절해보임 
덱은 켜놔도 상관 없나?,2021-11-02 23:02:15,"침대 누워서 노래 듣는거 좋아하는데 매번 잘때마다 일어나서 전원 꺼주는거 너무 귀찮아... l30은 앞에서 전원 끌수 있어서 그건 끄는데 e30은 그런 버튼이 없어서 매번 플러그 뽑아 두는데 그냥 스텐바이 모드로 하고 둬도 상관 없나?
- dc official App"
클리어 2시간째 연속 음부중,2021-11-02 23:02:00,임마 착용감 편하고 소리 좋네
내가 케이팝 시장 심사위원이면 딘같은 음악은 단번에 뽑음 ㅇㅇ,2021-11-02 23:01:22,"https://www.youtube.com/watch?v=eelfrHtmk68
- dc official App"
뉴아리아 이거 착용감 어떰?,2021-11-02 23:00:39,"케이블 분리되는것도 조아보이는데

착용감 어떠냐 나 4시간씩도 쓰는데"
두누젠 프로 아직 1명도안삿냐...,2021-11-02 23:00:12,난 이게 왜캐 궁금하지 mmcx 따위가...하..
딘 탈케이팝은 가뿐한 음적 수준으로 음악 좀 하네 ㅇㅇ,2021-11-02 22:58:08,"https://www.youtube.com/watch?v=afE-qZiJONo
- dc official App"
xm4 들으면서 느끼는건데,2021-11-02 22:57:39,"가까운 미래엔 무선이 유선 하이엔드고 뭐고 다 딸 수 있을듯

xm4는 ㄹㅇ 띵작이다"
"블루투스 이어폰, 목줄 걸고 있는 느낌일 때 있음",2021-11-02 22:57:30,"밖에서야 폰을 가방이나 호주머니에 두고 쓰니까 상관 없는데, 집에서는 가벼운 옷차림으로 있게 되기 땜시 폰을 적당한 위치에 두고 돌아다님
무선 이어폰 귀에 꼽고 집 청소나 빨래 같은 거 하는데, 폰에서 일정 거리 이상 떨어지면 소리 끊겨서 일정 거리 이상 떨어져야 될 때는 폰 위치를 옮겨야 되는데, 그럴 때마다 폰을 중심으로 보이지 않는 목줄에 걸린 것 같은 느낌이 듬

유선 이어폰 쓰는 것보다 편하기는 한데, 좀 더 수신거리가 길었으면 할 때가 있음"
합격 3초안에 느껴지는 음적 폼에 다음 무대에 너 배팅 ㅇㅇ,2021-11-02 22:55:34,- dc official App
560S 660S 질문좀,2021-11-02 22:55:02,"660S가 560S 보다 베이스 빵빵한 노래 같은거 듣기 더 좋은가요? 

저음이라고 해야하나 .. 그런게 더 쎈가여?"
6.3 정신병 걸릴 거 같은디 ㄹㅇ 대물 사버릴까,2021-11-02 22:54:44,일단 생긴거 부터 기선제압 들어가는 ㅇㅇ;;;;;
E44 사용성은 용납이 안 된다,2021-11-02 22:53:40,USB쪽 케이블 엉겨붙어있어서 만지작거리다가 피복 벗겨짐 시발
제미니 오류 고쳣다던데?,2021-11-02 22:53:19,"ㅇㅇㅇㅍㅅ에서 14일에 구매했는데 배송이 너무안오길레 전화해서 이것저것물어봤더니
이번에 들어오는 물량은 배터리오류같은거 수정되서 들어오는걸로 알고있다고 들음"
흐드륙이 이제 끝물임,2021-11-02 22:53:16,"이제 진짜 1-2년 후에 반값되있을듯... 세일 존나 하는게 느껴진다
- dc official App"
좆나 야한거 그료야징 힣ㅎ히힣히히,2021-11-02 22:53:10,"뷰지쥬지섹슈




- dc official App"
입만 나불 나불 기계적 가창력에 즙만 짜는 억지 갬성 다 탈락 ㅇㅇ,2021-11-02 22:52:13,- dc official App
빔3플러스 꽤 괜찮은거 같네,2021-11-02 22:51:37,"유선 이어폰을 LDAC 블루투스로 연결해서 쓰고 있는데, 생각 이상으로 괜찮은 소리여서 만족스러움

생각 이상으로 괜찮은거 만날 때가 있어서 충동구매를 멈출수가 없음 ㅡㅜ"
무선이어폰 딜레이 있는게,2021-11-02 22:50:23,"폰문제냐 이어폰문제냐

내가 헬지폰 써서그런가

이어폰이 싸구려라 그런가

딜레이 존나 심해서 겜을 못하겠노

무선이 편하긴한데 씨발"
며칠전에 주문한 이어폰 가격이 내렸어..,2021-11-02 22:50:19,"아직 집에 도착하지도 않았는데..

$15 정도 차이나는데 이것 때문에 다시 반품하긴 좀 그렇구..

먼가 기분이 나빠.."
야 이거 세트였네,2021-11-02 22:48:16,"대박이네 포칼
- dc official App"
발라드 머 들음 탈락할만한 구린 수준인지 핑가해줌 ㅇㅇ,2021-11-02 22:48:18,"ㅇㄱㄹㅇ
- dc official App"
요즘 자꾸 통관 오래 걸리는 이유,2021-11-02 22:44:23,
n5005랑 삼번들 소리 비슷하다는거 ㄹㅇ임?,2021-11-02 22:44:08,몇달전에 닥헤에서 봤는데
972가 62고 972pro가 74네 ㅇㅇㅋ,2021-11-02 22:44:00,"꿀매인지는 모르겠는데 살 놈은 살 듯

근데 저거도 한 때 아니냐 짭스 요즘 인기 없을 듯"
아맞다 오늘 zax들어봤음,2021-11-02 22:43:43,"ㄱㅊ던데? 킹에디션보다 얌전한 W자?
- dc official App"
아마존 재팬 안에 야발 안해,2021-11-02 22:41:32,"배송지 한국이 없엉
내 배대지 없엉
화나내;, 걍 셰에 역경매 기다려서 일반 버젼 살까.."
이어폰 입문 trn질문,2021-11-02 22:40:53,"요번에 알리에서 trn 할인폭이 큰것을 발견
Trn X7이랑 bt30 광군절에 시킬까 생각중인데 괜찮?
귀는 막귀인데
피아노 음악만 디게 작게 틀어놓고 공부함
하루 10시간 이상 착용할 수 도 있어서
착용감 중요하고 출력 작고 소음 작았으면 좋겠는디"
hd560s 담아둘 케이스 추천좀 케이블도,2021-11-02 22:40:23,"알리에 판다는뎅 못찾겠음 추천좀
케이블은 딱히 필요없을거같긴한데 추천하는거있음?
- dc official App"
오타쿠 야동 자위 팬티 아랫 무빙,2021-11-02 22:38:59,
560s 헤드밴드에 고양이털끼는거 어케제거함?,2021-11-02 22:37:05,울집 킹냥이때문에 털끼는건 막을수가없는데?
S9PRO 비싸다,2021-11-02 22:36:33,"구리색은 신상 같은데
임마가 더 비쌈"
득삼프플이랑 같이 살거 뭐있지,2021-11-02 22:34:50,10달러 더 채워야됨
dx3pp랑 d30 중에 머가 더 나은거야?,2021-11-02 22:34:26,"topping dx3 pro plus 랑

loxjie d30 이번 신형이랑

머가 더 나음?

그리고 혹시 둘다 hd600 구동 가능?"
닥헤 짭스 꿀매네 ㄹㅇ,2021-11-02 22:34:16,저거 저 가격에 나올 물건이 아니야 ㅋㅋㅋㅋ
C타입 이어폰 단자 추천 좀,2021-11-02 22:32:13,뭐 사야함?
몇달 지났는데 어째 헤드폰 신품이 안나오네,2021-11-02 22:31:49,"50아래쪽은 순다라 흐드륙

70정도는 중고클리어 짭스바라 100대는 아리아

유선시장 죽어서 그런가 먼가 짜잔 쩌는게 나왔어요 그른게없네 ㅠ"
나 귀 병신인거냐..?,2021-11-02 22:30:49,"eq 이게 내타입인듯

보컬충"
560s 660s 착용감 뭐가 더 편함?,2021-11-02 22:30:49,"560s는 옆으로 좀 눌리던데 

660s 는 그런거있음?"
큐델릭스 이번에 남이만든 eq적용해서 쓸수있던데,2021-11-02 22:28:19,"이거 n5005쓰면 n5005셋팅 올라온거 쓰면됨?
뭐따로 설정할거없고?"
물건올리고 부캐로 꿀매네요 라고 쓰는거 개웃기노,2021-11-02 22:28:03,ㅋㅋ
이시간에 오면 한페이지에 리사수 글 5개는 보여야 하는뎅,2021-11-02 22:27:35,뭔일있는겨?
아니 ㅅㅂ v20 384khz음원 왜 재생안되냐 좀도아줘,2021-11-02 22:26:57,"아니 마잭형 thriller 32bit 384khz WAVE 다운받았는데 왜 재생안되냐
UAPP에서는 192로 왜 다운샘플링되는데...!??
32비트 384까지 지원이라매 좀도와줘라 "
요즘에 노래 길어도 하루에 한두시간밖에 안듣는데,2021-11-02 22:26:16,"한두곡듣고 벗을때도있음

묘한 기분이 들어.."
나는 솔직히 다중드라이버가 그렇게 필요한가 의문이 들어,2021-11-02 22:23:59,헤드폰만 봐도 싱글 dd에 그렇게 좋은소리가 나는데말이야 
헤드폰임,2021-11-02 22:23:58,ㅇㅇ
소니는 신이고 m7은 전설임,2021-11-02 22:23:37,하나 더 싸게 못 쟁여둔게 엄청 아쉬울 따름임....
젠캔 시그니처에 hd560s 연결해도 6xx 같은 사운드 나옴?,2021-11-02 22:23:34,젠하이저 사운드 대충 비슷하던데
이아폰 추천좀 해조,2021-11-02 22:23:05,"이전에 썼던건 받은건데 이게 지금 단선돠서 못쓰지만 착용감은 ㄱㅊ았거든

제품명은 cks990is 인듯

난 음질은 완전 좆박은거 아니면 구분잘못하는데

착용감은 좋아야해서 아래에 있는 qcy t10을 무선으로 좀썼는데

귀에 들어가는 부분이 나한테 좀 큰것같았음

한두시간만 써도 귀가 존나 아프더라

주로 폰으로 게임도 하고 인강이나 영어듣기 하는데

유선으로 10만원 초중반대에 좋은거 없냐"
