title,date,content
진짜 생각해보니까 예전엔 100만원이면 헤드폰 종결 아녔나.. [1],2021-11-17 22:38:39,하이엔드 기종 3대장이 d7000 t1 lcd2 아녔나??????
대학이 인생에 전부가 아니기 때문에 더 중요함 [2],2021-11-17 22:38:33,"인생은 대학부터 시작이기 때문에 대학도 제대로 못 가면 인생이 험악해지기 때문 ㅋㅋㅋㅋ
그래서 내 인생이 시궁창이자너 ㅋㅋㅋㅋㅋ"
버즈프로가 음질이 존나 좋은거였구나.. [1],2021-11-17 22:38:12,"버즈프로 쓰다가 심심해서  qcy13 qcy16 사서 듣고 있는데

씨발 이퀄만져도 qcy 음질은  그냥 쓰레기네

소리가 존나 인위적임....만원 따리 소리 기대하면 안됨 역시"
대학 못가도 괜찮아 [25],2021-11-17 22:37:54,"우리에겐 대학원이라는 학력 세탁을 할 수 있는곳이 있어

대신 합법노예 2년살고 학비 2배 내고 연구성과 올려야지"
수능 전날인데 어디 불구경 하기 좋은 곳 없냐? [3],2021-11-17 22:37:53,"수갤말고
- dc official App"
대학이 인생의 전부임? 난 중퇴했는데 망했노,2021-11-17 22:36:11,ㅜㅜ
대학이 인생의 전부는 아니지,2021-11-17 22:34:14,일부지 ㅇㅇ
대학이 인생에 전부냐? [12],2021-11-17 22:33:39,"살아보니 그렇드라 씨발









- dc official App"
c타입 이어폰 내 폰에도 (아이폰) 쓰고싶어서 [1],2021-11-17 22:33:24,"c타입 - 8핀 젠더 사서 핸드폰에 꼈는데 이어폰으로 소리 안나오고 스피커로 나옴.. 불량임?
- dc official App"
트파 그당시에 ㄹㅇ 혁명 아니었을까 [13],2021-11-17 22:33:19,"c타입 - 8핀 젠더 사서 핸드폰에 꼈는데 이어폰으로 소리 안나오고 스피커로 나옴.. 불량임?
- dc official App"
너네 오테무시하는데 m50x라는 역사에남을 [1],2021-11-17 22:31:50,"c타입 - 8핀 젠더 사서 핸드폰에 꼈는데 이어폰으로 소리 안나오고 스피커로 나옴.. 불량임?
- dc official App"
아니 내일 수능 날인 거 진자냐? [5],2021-11-17 22:31:48,"지금 들어도 괜찮네..? 소리 나오는데
예전 출시당시엔 ㄹㅇ 종결급이었을듯"
얘들아 섹스가 뭐냐면 [4],2021-11-17 22:31:02,흐드륙급 헤드폰 만든회사임
