title,date,content
만약 사이렌에다 물릴려는 케이블이 생각대로 소리 나오면,2021-11-14 00:33:35,"바로 공동 3위 이어폰에.들어갈듯 ㅋㅋㅋ
- dc official App"
청음샵을 무조건 가봐야 하는이유,2021-11-14 00:33:02,"부푼 기대안고 갔는데




아이게 뭐지 시이발



 이걸 경험해봐야     자기 주관이 생김
- dc official App"
소년이여 32비트가 되어라 [1],2021-11-14 00:31:13,네
이거 이쁘다 [14],2021-11-14 00:30:05,근데 짱강파이 듞만콘댐 한놈만 걸려라 에디션이라 아무도 안살듯 ㅋㅋ
flac + ldac,2021-11-14 00:28:03,"밧데리 개처묵
- dc official App"
그래서 카토가 좋음 뉴하나가 좋음? [4],2021-11-14 00:26:43,"뉴하나 오우너라 카토한테 열등감 느끼기 싫노
- dc official App"
같애,2021-11-14 00:26:23,
나갈거,2021-11-14 00:26:15,
정신 [6],2021-11-14 00:26:08,
젠하 [1],2021-11-14 00:25:59,"https://youtu.be/Dca9gJyjoAg


IE40"
이어폰도 순위 매겨봄 [3],2021-11-14 00:25:16,
아이폰 이 싹바가지없는년 [10],2021-11-14 00:23:01,
배드가이 젠업 평가 [9],2021-11-14 00:22:58,"https://youtu.be/Dca9gJyjoAg


IE40"
이상하다 왜 클래식은 저가형(k701)이 더 좋게 들리지.. [5],2021-11-14 00:22:40,"1 비타민 올림푸스 타이탄 발할라 골드

공동 2위 fw10000 퍼펙트 쿠퍼  비타민 아폴로 18 골드.퍼펙트.쿠퍼

3 비타민 뉴런4.특주 금도금 순은선

공동 4위 tfz 밸런스7 스피카 와이어드림 팀파니 금은동 하이브리드 리와

5위 yuin g1a 은도금 동선 리와

6위 뜨레첸토 2019 코퍼헤드 3 6심

케이블은.다 비타민.제  ㅋㅋㅋ

- dc official App"
좀사줘ㅠㅠ [4],2021-11-14 00:22:15,똥구멍 라이트닝쓰는 싸가지없는년
민트 먹고싶다 [6],2021-11-14 00:21:27,"클레어에서 저음 +





- dc official App"
