title,date,content
8sh 매물뜬거 고민되네 ㅋㅋㅋ,2021-11-02 14:02:34,"기케 단선인데90이면 비싼거 같은데
- dc official App"
프리비4 vs 블2,2021-11-02 14:02:27,"급은 같음?
- dc official App"
660s에 꼬다리임? 앰프임?,2021-11-02 14:00:58,꼬다리로도 효과 볼 수 있음? 폰에 걍 연결하니까 볼륨 많이 올려야 하던데 150옴ㄷㄷㄷ
이헤갤 꿀팁,2021-11-02 14:00:22,"적당한거 하나 사고 걍 익절해라
걍 에어팟 프로2~3쯤되면 유선 필요없을 삘
내가 100-400이어폰을 살려고 했었다고?
그돈으로 괌이나 간다
홀리씻
- dc official App"
요즘은 왜 DD이어폰이 BA보다 비쌈??,2021-11-02 13:59:40,DD 원가 조또안하는거 왜 다중BA보다 비싸누ㅡㅡ
에어팟 안사고 소니 xm4 사는 새끼는 병신,2021-11-02 13:58:56,"소니? 에어팟에게

연결성 개발림
무게 무거움
착용감 개발림
불량율 심각함
고장률 높음
케이스 존나큼
중고가 씹떡락
노캔 좆도차이없음

마케팅에 당하는 병신 능지"
생각보다 빨리온,2021-11-02 13:52:38,"하지만 지금은 못듣고.. 할 일이 있음
- dc official App"
디렘덱 좋은거 맞냐?,2021-11-02 13:51:05,소캐빠들말고 진솔된 의견을 원한다
이거 왤케 남사스럽게 생겼냐,2021-11-02 13:50:56,이어폰 꼽고다니면 누가보면 유선 바이브레이터인줄 알겠네
프리즘=옥나노=뉴하나 <<<<< 타임리스,2021-11-02 13:49:38,"웃흥♡



- dc official App"
이거 나만 야하냐..?,2021-11-02 13:49:32,- 음악은 계속된다.
중고로 옥나노 찍먹해본 후기,2021-11-02 13:47:48,"뉴하나랑 생각보다 별 차이없음.. 물론 해상력이나 전 음역대의 표현력은 옥나노가 한 체급위인게 들리긴 하는데 마냥 좋게 느껴지진 않다. 뉴하나는 해상력은 살짝 딸리지만 저음역대가 좀 더 풍부하고 전체적으로 편안하게 들렸는데, 얘는 그 해상력, 정보량이 살짝 불편한(혹은 과한) 느낌 이랄까? 쨌든 해상력 조금이라도 중요시하는 변태새끼 아니면 좀 더 소리 편하고 풍부한 뉴하나나 사라. 솔직히 체급차이 그리 크게 느껴지지도 않았음ㅇㅇ 이어폰 경험 별로 없는 막귀가 쓴 글이라 반박시 니말이 맞다.












+뉴하나 써봤다는 증거
- dc official App"
귀여운 TheQ쨩,2021-11-02 13:46:38,
헤스키비 디씨 보냐?,2021-11-02 13:46:35,무슨 로비 있냐? 데바 리뷰를 왜 오늘 쳐 올림?
이번주에 짱공관 받을 생각에,2021-11-02 13:44:56,기분이가 좋아졌다
여자친구 대체 왜 사귐,2021-11-02 13:43:55,"아무도 모르지?
- dc official App"
뱅앤올룹슨HX 안드로이드랑 호환 안좋아?,2021-11-02 13:43:40,"블루투스 연결부터 애먹는다는 말이 있던데
아직 개선 안됐을라나..?"
타임리스 사지마,2021-11-02 13:43:06,"바이럴이야 바이럴 퉤퉤



- dc official App"
갤럭시 쓰는 놈들은 에어팟 못써서 불쌍해서 어쩌냐,2021-11-02 13:42:38,"소니 xm4인지 뭔지 그거 존나 못생겼더라

특히 오픈충들은 선택지가 버즈라이브밖에 없어서 어쩜?

뭐 갤럭시인데 에어팟 쓴다고? 알았다~
- dc official App"
에어팟맥스,2021-11-02 13:42:19,"막귀인데
음악감상용은 절대 아닌듯 이건 막귀인 나도 느낌

근데 무거워서 목아프다는 새끼들은 이해안감ㅋㅋ

개인적으로는 소니 xm3보다 착용감도 좋았고
오래 쓰고 있어도 소니꺼보다 훨씬 나았음.
- dc official App"
q35 딜레이는어떰 이거까고 게임해도무난함?,2021-11-02 13:38:42,아님 한박자느림?? 블투는 느리다던데
타임리스 싸게살수있을듯,2021-11-02 13:38:15,좋다
마나가아 탈갤해,2021-11-02 13:37:52,ㅋㅋㄷㄷ
타임리스 팝니다 2500마넌,2021-11-02 13:37:01,"구라야♡ ㅎㅎ




- dc official App"
유선이헤폰 도대체 왜삼?,2021-11-02 13:36:33,"탈갤각
- dc official App"
더큐님 헤드폰 다팔고 뭐함 ㅋㅋ,2021-11-02 13:35:15,탈갤해야지 ㅋㅋㄷㄷ
닥헤 뉴알식 사지마라,2021-11-02 13:34:20,그거 사면 니가 6차 구매자임
게밍헤드셋 결정장애 도움좀 주삶....,2021-11-02 13:34:17,"블랙샤크v2pro
하이퍼 클라우드2

이거두개 괜찮다는 소리가 있던대 둘중에 머가 나음?? "
카토 내일 온단다 ㅠㅜ,2021-11-02 13:33:46,"우체국 택배기사님이 사정이 있으셔서 ㅠㅜ

날도 추운데 이해해드려야지



- dc official App"
투더파이널 더큐 ㅋㅋㄷㄷ,2021-11-02 13:33:18,ㅋ
xm4 병신이노 ㅋㅋㅋ,2021-11-02 13:32:15,중복할인 빼먹었다 게이야 ㅋㅋㅋ
투더파이널님 ㅋㅋ,2021-11-02 13:31:56,탈갤해 ㅋㅋㄷㄷ
지듣로파이,2021-11-02 13:30:56,"https://www.youtube.com/watch?v=Pj6krh62Zew
집가서 자고싶다"
늑대콘아 ㅋㅋ,2021-11-02 13:30:52,로긴해 ㅋㅋㄷㄷ
갤럼들이 추천한거 샀다,2021-11-02 13:29:59,ㅅㅅ
한가로이 쉬는,2021-11-02 13:24:17,둘기들
레딧에 구드로 파일 공유하는새끼들은 머임?,2021-11-02 13:22:33,미국응디라도 저작권은 걸리지 않나 ?
유입 유동새끼들 왤케 분탕치냐?,2021-11-02 13:19:45,이헤갤 어디서 좌표찍힘? 
게임용 유선이어폰 괜찮은 거 추천좀,2021-11-02 13:18:08,"예산 3만~12만쯤

음질 ㅍㅌㅊ에

내구성 마이크 문제없는 제품이면 좋겠음


그리고 이어폰에도

가상7.1채널마냥 사플용 기능이 따로있는게있나?

알려주면 ㄱㅅ"
둠밈 착용감 어떻냐?,2021-11-02 13:11:22,캠프파이어랑 비교하면 어떻노?
믹싱 마스터링 작업할때 헤드폰 써야한다면 hd600 밖에 없음?,2021-11-02 13:10:12,ㅇㅇ?
hd560s 얼마에 사야함?,2021-11-02 13:09:38,정가 30이던데 이돈주고 사면 호구지??
앞으로 앰프 제조사들은 16옴 출력도 표기해야함,2021-11-02 13:07:28,"피오를 본받으라고 ㅇㅇ

앞으로 저임피 리시버가 대세다 ㅇㄱㄹㅇ


- dc official App"
다음세대 이헤폰들이 나와야한다,2021-11-02 13:06:37,"이젠 혁신이 필요하단말임
- 음악은 계속된다."
한참걸리거같던 짱공관 벌써 송장떳네?,2021-11-02 13:04:41,
에티모틱 신작 공구 떴다,2021-11-02 12:59:44,아 ㅋㅋ
버즈2 케이스로 버즈프로나 라이브 충전됨?,2021-11-02 12:57:38,ㅈㄱㄴ
짭퉁 스피커 뭐냐;,2021-11-02 12:55:44,"디자인은 몰라도
zㅔ네렉은 너무 짭퉁이고싶어 안달난 느낌인데"
나 잘생겼냐?,2021-11-02 12:52:53,독일명가 젠하이저랑 jh엔지랑 이어폰80개 헤드폰30개 가지고 있다능내가 헤드폰 끼고 다님 여자들이 죽음내 매력은 큰 코와 앞머리를 눈까지 내린 헤어스타일임나좀 매력쩌는듯
이번달은 진짜 갤창랭킹 탈출해보겠음..,2021-11-02 12:52:20,"진짜 갤질 참는다 ㄹㅇ
- 음악은 계속된다."
배그용 무선헤드셋 싼거없니??,2021-11-02 12:45:19,줄이 거리가안되 ㅠ_ㅠ_ㅠ 제발알려됴 저렴한거
득삼플 돼지코 변환 이런거 쓰면됨?,2021-11-02 12:32:17,"전압 바꾸고 뭐 그러는 비싼거는 필요없고 그냥 110볼트 돼지코 변환만
있음 돼지?"
프리비4에서 블레싱2더스크로 가면 어떻게 변해?,2021-11-02 12:28:53,"프리비4는 좀 양념이 많은 느낌이라 좀더 플랫하게 가고 싶은데
- dc official App"
에어팤3양날의 검임,2021-11-02 12:26:49," 노캔없어서  밖에서 듣기 저엇같음




근데 팟프러 3는 노캔  때문에 음질적으로 문제가 생길꺼임



필연이다 이건
- dc official App"
버즈2랑 버즈프로 차이 큼?,2021-11-02 12:26:31,유의미한차이있으면 프로 살려고
제논 헤도 탈갤함?,2021-11-02 12:22:46,?
게임주로하는데 dx3pro plus 오디오덱 사도되냐,2021-11-02 12:22:08,"맨날 본체에 3.5단자꼽다가

이번에 오디오덱첨사봄"
리버티3 anc개쩌네,2021-11-02 12:21:12,"옆에 유튜브 켜놔도 하나도 안들어옴 ㄷㄷ

이가격대노캔이아니네;;"
근데 이헤폰에 관심 많은 놈들은 키보드에도 관심 많지 않냐?,2021-11-02 12:17:59,이상하게 그렇더라
중고나라를 안해봐서 잘 모르는데,2021-11-02 12:17:43,"똑같은 제품이 밑에 완료ㅜ돼있는데안팔려서 다시 올린거지?

더치트 같은데 전화번호 조회해봤는데 사기이력은 없음

거리가 멀어서 직거래는 무린데 이 정도면 그냥 택배로 받아도 앵간해선 괜찮겠지?"
아 ㅋㅋ 돼지코 변확잭 빨리와라,2021-11-02 12:16:21,"이거 어댑터 ㅈㄴ커서 저걸로는 안돼
이러다가 다 주거..."
에어팟프로 애플케어 사나 다들 ? 4.5마넌?,2021-11-02 12:15:59,네
한때 씹떡들의 헤드폰으로 칭송 받던게 오테인데,2021-11-02 12:15:07,역시 한때였네
이어폰 입문 하려하는데 추천좀,2021-11-02 12:14:13,"50만원 이하 오버헤드가 아니면 좋겠어.. 
- dc official App"
이거 버즈2 비빔?,2021-11-02 12:12:18,"원래 이가격임?
- dc official App"
오테는 아직 안망했지?,2021-11-02 12:11:25,언급이 없어서 불안하네
씨발,2021-11-02 12:10:02,ㅋ
여기 대출파이 ㅇㅇ,2021-11-02 12:09:54,ㅇㅇ
근데 여기,2021-11-02 12:09:46,ㅇㅇ
몰갤 ㅎㅇ,2021-11-02 12:09:38,ㅋㅋ
네캎갈듯 비틱질 ㄱ,2021-11-02 12:09:26,ㅋ
씹덕들 어디로 대피해야함?,2021-11-02 12:09:13,?
대박 진짜 망한 듯,2021-11-02 12:09:01,ㅋ
ㄹㅇ 망한듯,2021-11-02 12:08:50,ㅇㅇ
힘내세요 ㅋㅋㄷㄷ,2021-11-02 12:08:42,ㅇ
개밥이네 걍,2021-11-02 12:08:33,ㅇㅇ
ㄹㅇ 여기 망했네,2021-11-02 12:08:22,ㅂㅅㅋㅋ
여기 혹시 마이너갤이나 미니갤임?,2021-11-02 12:08:09,?
ㅋㅋㄷㄷ,2021-11-02 12:07:00,ㄷ
여기ㅜ망함?,2021-11-02 12:05:26,ㅋㅋㄷㄷ
여기 ㄹㅇ 정전갤이네 파오후허버허버쿰척씹덕갤,2021-11-02 12:04:51,ㅋ
ㅋ,2021-11-02 12:03:38,ㅋ
Rof,2021-11-02 12:02:27,D
레이스 점마가 갤주가 되기 위한 점마라는 말임,2021-11-02 12:01:54,점마의 정병은 장난이 아니라는 말임
어이ㅜ발레들,2021-11-02 12:00:44,ㅋ
믕봉믕아 근무태만 아니제?,2021-11-02 12:00:29,?
118.41 마 전화해라 씨팔 ㅋㅋㄷㄷ,2021-11-02 12:00:16,ㅇㅇ
오테 울손 스탁스 그라도 꼭 사라,2021-11-02 11:59:50,세번 사라 ㅋㅋㄷㄷ
군바리 점심짬밥,2021-11-02 11:59:48,"대패삼겹김치볶음밥

후식 샤인머스켓 아이스크림

맛점~"
내가 고른 애들은 자연발화 속성이 특징인듯,2021-11-02 11:59:36,"딱히 의도한 바는 아닌데 말임
무슨 안 풀리는 일이 많은지 화가 많냐
토르긔도 그렇게 화내는 게 의아했고

그..도배하는 애기는 인터넷에서 존심 세워봐야 의미 없다
그렇게 이겨먹는 게 의미 있냐
내가 이래서 유동 싫어하고 고닉 저격은 안 하는데
고닉은 자기 이름이 있으니 책임 지지도 않을 헛소리는 안 한다고
근데 유동들은 그런 게 없어
책임 없는 그런..흠
그래서 고닉은 보호하고 유동엔 그런 거 없는 거다
내가 유동보다 유튜버 말에 비중을 두는 거도 비슷한 거임"
오태 꼭 사라,2021-11-02 11:59:28,저음종범 해상력쓰레기
지샨을 돈주고 사네 아 ㅋㅋ 개쓰레기,2021-11-02 11:59:12,ㅋ
오디오 테크니카 헤드폰 별루냐?,2021-11-02 11:59:03,"예전에 코바가서 들어봤을 때 가성비 생각하면 디게 좋았던 걸로 기억하는데

언급이 거의 없네..

오디오 테크니카 별루냐?
- dc official App"
낵밴드 꼭라라,2021-11-02 11:58:57,ㅇ
지샨 솔직히 dac opamp도 짭일 듯,2021-11-02 11:58:40,쓰레깅ㅋㅋㅋ
지샨 = 산업폐기물,2021-11-02 11:58:18,꼭 사라
넥밴드형 이어폰은 선 안거슬림?,2021-11-02 11:58:08,
운잔중,2021-11-02 11:57:34,ㅇㅇ
막시무스보고싶어,2021-11-02 11:57:18,ㅇㅇ
똥마려,2021-11-02 11:57:07,ㅇ
또ㅇㅇ,2021-11-02 11:56:55,ㅇㅇㅇ
기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..,2021-11-02 11:56:37,"조미료에 길들여진 거지
양념이 덜하다고 싫어할 수는 있는데
간혹 음질과 음색의 차이를 말해줘도 모르는 애들이 있음이런 반응은 지나친 반지성적 경향 즉 오물이라고 평하겠음"
오늘 컨셉 아프카니스탄 동의부대 파견인듯,2021-11-02 11:56:30,"그만해  대대 본부가서 신고하고 와
- dc official App"
여기 망함?,2021-11-02 11:56:22,?
갤 망함??,2021-11-02 11:56:10,? ㅋㅋㄷㄷ
갤망햤ㄴㅎ,2021-11-02 11:55:02,ㅋㅋㅋ
ㅇ,2021-11-02 11:54:03,ㅇ
베트남지행기,2021-11-02 11:53:52,ㅇㅇㅇㅇ
은구리야,2021-11-02 11:53:41,탈갤하세요
말세 ㅇㅇ,2021-11-02 11:53:31,ㅇㄱㄹㅇ
ㅏㄱ귀야,2021-11-02 11:53:20,탁개랳 ㅋㅌㄷㅇ
절제미 ㅇㅇ,2021-11-02 11:53:07,ㅋㅋㄷㄷ
에어팟맥스를 사야 하는 이유.jpg,2021-11-02 11:52:59,"조미료에 길들여진 거지
양념이 덜하다고 싫어할 수는 있는데
간혹 음질과 음색의 차이를 말해줘도 모르는 애들이 있음이런 반응은 지나친 반지성적 경향 즉 오물이라고 평하겠음기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..그리고 이 갤도 그런 경향으로 흐르면 안 되지 않겠냐?저런 애들 갤을 망칠 뿐이지..
사실이 이렇다"
꺼,2021-11-02 11:52:54,져
인상관리 ㅇㅇ,2021-11-02 11:52:51,"ㅇㄱㄹㅇ
- dc official App"
잘 지내시죠 ㅇㅇ,2021-11-02 11:52:43,"ㅇㄱㄹㅇ
- dc official App"
꺼져,2021-11-02 11:52:41,걍
모해 ㅇㅇ,2021-11-02 11:52:35,"ㅇㄱㄹㅇ
- dc official App"
씨발년아,2021-11-02 11:52:32,ㅇ
여기 정공왤케 많아,2021-11-02 11:52:31,이쪽 세계는 원래 그런건가
서동철아,2021-11-02 11:52:19,ㅇㅇ
갑자기 누가 출근도장 찍누,2021-11-02 11:52:04," 은하수급이네
- dc official App"
설거지론 ㅋㅋㄷㄷ,2021-11-02 11:52:05,ㅇ
조미료에 길들여진 거지 양념이 덜하다고 싫어할 수는 있는데 간혹 음질,2021-11-02 11:51:48,"기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..그리고 이 갤도 그런 경향으로 흐르면 안 되지 않겠냐?저런 애들 갤을 망칠 뿐이지..
사실이 이렇다"
막시무스 ㅇㅇ,2021-11-02 11:51:42,ㅇㄱㄹㅇ
확인했습니다,2021-11-02 11:51:38,"조미료에 길들여진 거지
양념이 덜하다고 싫어할 수는 있는데
간혹 음질과 음색의 차이를 말해줘도 모르는 애들이 있음이런 반응은 지나친 반지성적 경향 즉 오물이라고 평하겠음"
ㅇ,2021-11-02 11:51:21,ㅇ
조미료에 길들여진 거지 양념이 덜하다고 싫어할 수는 있는데 간혹 음질,2021-11-02 11:51:14,"기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..그리고 이 갤도 그런 경향으로 흐르면 안 되지 않겠냐?저런 애들 갤을 망칠 뿐이지..
사실이 이렇다"
ㅋ,2021-11-02 11:50:57,ㅋ
기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..,2021-11-02 11:50:51,"조미료에 길들여진 거지
양념이 덜하다고 싫어할 수는 있는데
간혹 음질과 음색의 차이를 말해줘도 모르는 애들이 있음이런 반응은 지나친 반지성적 경향 즉 오물이라고 평하겠음
기준도 없는 문외한과의 말싸움은 하면서도 후회막급이라 하지 않는 것뿐..그리고 이 갤도 그런 경향으로 흐르면 안 되지 않겠냐?저런 애들 갤을 망칠 뿐이지..
사실이 이렇다"
또,2021-11-02 11:50:44,ㅇ
조용하노,2021-11-02 11:50:29,ㅋ
ㅎㅇㅋㅋ,2021-11-02 11:50:22,ㅇ
렬교야 약먹자,2021-11-02 11:50:18,ㅋㅋㄷㄷ
힘내세요 ㅋㅋㄷㄷ,2021-11-02 11:50:15,ㅇ
여기 정전갤이노,2021-11-02 11:50:07,ㅇ
ㅋ,2021-11-02 11:49:58,ㅋ
병신갤,2021-11-02 11:49:51,ㅇㅇ
지존 ㅇㅇ,2021-11-02 11:49:45,ㅇㄱㄹㅇ
병신갤,2021-11-02 11:49:36,ㅋㅋㄷㄷ
자적자,2021-11-02 11:49:26,ㅋㅋㄷㄷ
ㅋㅋㄷㄷ,2021-11-02 11:49:14,ㅇ
왕씨팔 ㅇㅇ,2021-11-02 11:49:02,ㅇㄱㄹㅇ
힘내세요 ㅋㅋㄷㄷ,2021-11-02 11:48:50,ㅇㄱㄹㅇ
꼭 탈갤해라,2021-11-02 11:48:39,ㅋㅋㄷㄷ
서동철 탈갤해,2021-11-02 11:48:20,ㅋㅋㄷㄷ
원린이 진자냐 쿠루마,2021-11-02 11:48:08,탈갤 ㄱ ㅋㅋㄷㄷ
막귀야 탈갤하세여,2021-11-02 11:47:53,ㅋㅋㄷㄷ
구루마야 탈갤해,2021-11-02 11:47:40,ㅋㅋㄷㄷ
맥스 꼭 사라,2021-11-02 11:47:31,ㅋㅋㄷㄷ
공짜로 얻은 위스키 마셨는데,2021-11-02 11:47:28,"돗수 43% 보르본 위스키
이런거 왜 마시는지 몰겠다 우웩
소주도 우웩
맥주나 막걸리나 와인까진 괜찮다"
토토토트르기,2021-11-02 11:47:19,ㅋ
아니그래서 에어팟 맥스 사야되는거냐..?,2021-11-02 11:47:15,ㅋㅋㄷㄷ
야 토르긔,2021-11-02 11:47:08,ㅋㅋㄷㄷ
국제미디 점심시간에 가도됨?,2021-11-02 11:46:54,ㅋㅋㄷㄷ
그헤갤아,2021-11-02 11:46:35,"돗수 43% 보르본 위스키
이런거 왜 마시는지 몰겠다 우웩
소주도 우웩
맥주나 막걸리나 와인까진 괜찮다"
Wh-1000mx4 g마켓 가격어떰? 더싼곳 있음?,2021-11-02 11:45:20,ㅋ
메제99 엘레지아 죽여주더라,2021-11-02 11:44:53,"음질 10만원도 못한다는사람하고
좋다고하는 사람하고 너무 갈리는데 누구말 들어야되냐..
나 이어폰 해드폰 이딴거 알지도 잘 못하고 막귀긴함.."
득삼플 삿음 ㄱㅅㄱㅅ,2021-11-02 11:44:24,힘내세요 ㅋㅋㄷㄷ
클리어 해상도 이상했던게 기케 오래돼서 그런거였네,2021-11-02 11:40:27,욕 안하지?
난 유동들이 싫어..,2021-11-02 11:40:07,특가 좀 말해봐라
아톰 앰프,2021-11-02 11:38:50,"35만원이네

지를까?"
알류미늄 장점있네,2021-11-02 11:38:09,꼭 사라 ㅋㅋㄷㄷ
멍둥어야 어디갔어,2021-11-02 11:37:45,"근데 오는데 2주 정도 걸릴텐데

포칼 클리어 구형 혹시 컴에 바로 꼽으면 소리 안나지?"
WF-1000XM4 시간지남더싸짐??,2021-11-02 11:35:56,덱엠바꿔서 돈날릴뻔
660S 리뷰 글 어디갓어..,2021-11-02 11:33:37,특히 쟤랑 쟤랑 쟤..
변색된거 포장하는거 킹받네,2021-11-02 11:29:07,"딱 기본이상 잘해주는 앰프

무난무난 가성비

득삼이 오면 rca연결해봐야지"
아침 카페 음부,2021-11-02 11:29:05,"밀폐헤드폰 오래쓰면 귀에 열나는거

거의다 전도시켜서 열이 많이 안느껴짐

실제로 알류미늄 만져보니 따듯하네"
토핑 선택존..,2021-11-02 11:26:42,ㅋㅋㄷㄷ
22에 모멘텀이 구데기면 다른 무선들은 뭐가됨?,2021-11-02 11:25:56,ㅇㅇ??
DMS: dt700 pro x는 프로용으로 극찬 받을 만 하다,2021-11-02 11:24:20,이따가 보려구 햇는데..
탈갤 해야겠다,2021-11-02 11:18:19,"변색된거 자체가 하자인데
왜 예쁘게 멋지게 변색된 상태라고 포장하냐"
qc-35 소리가 깨지면서 나옴..,2021-11-02 11:17:01,위드 마샬 메이저 4
김성수 같은 사람 자꾸 보이스로 댓글 다네,2021-11-02 11:16:39,"dx3프로플러스 검색하다 연관으로 e50떠서 검색해보니까 평 좋아서 고민 중임

포칼 클리어 구형 구해볼 예정이고

나중에 환경 개선되면 모니터링 패시브 스피커 kef q350이나 r3 써볼 예정임

그냥 dx3플이면 됨?

입문하려는 뉴비임"
아직 세일증이다 살사람 빨리사 모멘2,2021-11-02 11:15:12,"비교대상도 없는데
무지막지 그냥 까네





생각좀 하세여
- dc official App"
