title,date,content
사칭하지 마세유 ㅠㅠ,2021-11-13 18:12:42,조용히할게..미안..
막귀 저건 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ [9],2021-11-13 18:11:39,"ㅋㅋㅋ

ㄷㄷ
ㅋㅋ

- dc official App"
앤커 Q30 개구림,2021-11-13 18:10:39,언럭키소니 ㅋㅋ
저렴이는 중고로 무조건 심갓 700사라,2021-11-13 18:09:29,꼭 사라 ㅋㅋ
마이너? ㅋㅋㅋㅋㅋ,2021-11-13 18:08:43,타임리스가 훨씬 남ㅋㅋㅋㅋㅋㅋ 걍 럭키 tfzㅋㅋㅋ
Hd660s가 에어팟맥스랑 그나마 비슷함? [2],2021-11-13 18:08:15,hd58x는?
점마 나 분석 완벽히해왔네 [6],2021-11-13 18:08:11,"미안해.... 안그럴게 조용히살겡 ㅠㅠㅠ


- dc official App"
엘리시움은 별로던데 왜케 극찬함,2021-11-13 18:07:55,톤밸 별로고 크로스오버도 이상함 위상왜곡 있던데 그거 좋으면 차라리 zax 사고 종결해라
sr25 마크2 95만원 뭐냐 ㅋㅋ,2021-11-13 18:07:36,결국 sr25 재고떨이 탑승한 사람이 승리자네 ㅋㅋ
이거 좀 간지나는듯 [1],2021-11-13 18:07:20,에일리언 알같음
조용히하세요,2021-11-13 18:05:47,ㅋㅋ
중국 = 가짜,2021-11-13 18:04:46,그냥 나라 자체가 가짜 
진자냐는 착한 여자야 [2],2021-11-13 18:04:28,트위터만 눈팅해도 진자냐가 성녀로 보인다
+_+,2021-11-13 18:04:04,+_+
수월우 블레싱도 별로였음 [1],2021-11-13 18:03:46,돈값 못하는 듯 그 돈이면 프리비
마 씨바 짜장때리고 자다왔다 [9],2021-11-13 18:03:43,"저녁으로 짬뽕 때리고 또 잘끄다

ㅂㅂ



- dc official App"
수월우 스타필드 꼭 사라,2021-11-13 18:03:19,ㅋㅋㄷㄷ
나 진자냐 미워함,2021-11-13 18:02:41,ㅋㅋ
수월우 거품 맞다 [4],2021-11-13 18:02:26,돈값 못하는 듯 그 돈이면 프리비
탈갤해 퇴갤해,2021-11-13 18:02:22,"저녁으로 짬뽕 때리고 또 잘끄다

ㅂㅂ



- dc official App"
좀 유명하고 믿을만한 이어폰 리뷰 볼만한곳없음?,2021-11-13 18:02:16,ㅋㅋㄷㄷ
일없네요 일레니어 [1],2021-11-13 18:02:07,ㅋㅋ
"돌아왔어 막귀, 돌아버린 마귀",2021-11-13 18:01:49,소재부터 싼티나서 똑하고 부러지는 재질임
사랑해 내 알칠공 [2],2021-11-13 18:01:48,ㅇㅇ
병신들 설치류임? 왜케 설침 ㅋㅋ,2021-11-13 18:01:17,추천하는거부터 내려가면서 청음해보고싶은데
뭐 병신들아 [3],2021-11-13 18:00:37,ㅋㅋ
군필자막귀 사칭입니다. [2],2021-11-13 17:59:10,ㅋㅋ
wh-1000xm4 후기,2021-11-13 17:57:53,
낼 셰에간다 시발 [16],2021-11-13 17:57:09,ㅋㅋ
반일씹덕이 진짜 정신병 끝판왕임 [12],2021-11-13 17:54:47,
유코텍 Re-2 오래 듣기에 어떰? 차음성이랑 [5],2021-11-13 17:54:38,ㅋㅋ
수월우는 a8이 제일 나있지,2021-11-13 17:53:31,뒤질래요? 씹덕들아?
10만원대에서 k702 이기는게있음? [1],2021-11-13 17:53:01,해킹 당했습니다.
120옴이면 그냥 [1],2021-11-13 17:52:49,"음질 구림
노캔 1세대에서 사아~ 하던 노이즈 거의 없어짐 성능 ㅅㅌㅊ
시끄러울때 귀마개+티비 연결하려고 산거라 만족
48cx 이랑 연결 잘 됨"
에어팟 3세대 이어팟 대비 음질 어떰?,2021-11-13 17:52:37,"낼보다얘들아
- dc official App"
밥쇽 이어폰 어떰? [3],2021-11-13 17:50:35,"진짜 씹덕은 이미 일본제국과 한 몸임

ㅇㄱㄹㅇ
- 음악은 계속된다."
나도 게임 테스트 결과! [7],2021-11-13 17:46:43,"대학원 강의듣거나 오래 듣고 있어서

차음성이랑 편안함이 메인임

음질은 어느정도 가격대면 시발 ㅍㅌ는 치겠지
플랫한게 좋아

다른거 추천도좀

통화되면 더 좋고
- dc official App"
지듣ㅎ [12],2021-11-13 17:44:38,그 이후론 이상하게 저음이 많게 세팅해놨더라
귀에만 잘 맞다면 이어팟은 최고의 이어폰이다. [1],2021-11-13 17:40:49,?
요즘 꼬다리들 존나비싸네 [4],2021-11-13 17:37:01,따로 엠프없이 오인페에 꽂아서 써도 ㄱㅊ지?
피델 x3 vs x2hr [5],2021-11-13 17:36:44,이어팟 정도 음질 나오면 살까 고려해보게 ㅇㅇ
삼번들 어디서 사야 믿고 구매할 수 있음? [2],2021-11-13 17:31:59,게임할때 쓸건데 ㄱㅊ?
지하철 탈 때 말곤 음악 잘 안 듣는데 xm3 아직 쓸만함? [5/1],2021-11-13 17:31:11,"어느정도 비슷하게 나온것 같아..

https://doda.app/quiz/i2VAtUbhNJ"
군대가기전에 경성한번 가보고 싶다 [3],2021-11-13 17:31:09,"https://www.youtube.com/watch?v=TCGgUqCPdyc
들어!"
빔3플러스 ldac이 v50직결보다 좋게 들리네 [4],2021-11-13 17:29:42,ㄹㅇ
아 R70x 케이블 식겁했다 진짜 ㅋㅋㅋㅋㅋㅋㅋ [7],2021-11-13 17:28:00,배터리 내장된 포터블덱앰을 사는게 나을정도네
QCY T16 T13 이거 고장은 잘 안남?,2021-11-13 17:27:23,뭐가 더 좋음??
Qc35 방금 샀는데 질문좀,2021-11-13 17:23:04,ㅇ.ㅇ
영디비는 비추기능 없앨게 아니라 비추 숫자를 없앴어야지,2021-11-13 17:21:29,"주로 밖에서 들어서 노캔은 있음 좋겠음
폰은 아이폰 쓰는데 팟프로는 어차피 막귀인데 너무 과소비인 것 같아서.. 다른 애플기기는 안씀
근데 xm3가 너무 별로면 걍 xm4랑 팟프로 중에 고민해보게"
WH-1000xm4 샀어요 [10],2021-11-13 17:21:26,"경성 셰에 마렵다
- 음악은 계속된다."
빔3플러스 ldac이 v50직결보다 좋게 들리네 [4],2021-11-13 17:29:42,"기분탓 아닌거 같음
들어본거


w4r
w80
모나크"
아 R70x 케이블 식겁했다 진짜 ㅋㅋㅋㅋㅋㅋㅋ [7],2021-11-13 17:28:00,"저기 동그라미 표시한 투명 수축튜브 길이 때문에

헤드폰 꽂는 곳에 깊숙하게 꽂히지가 않아서

소리가 안나왔었음



수축튜브 끝을 저렇게 조금 잘라냈더니 푹 들어감



락단자가 아닌 게 좀 아쉬운데

이 단자도 꽂으면서 단단하게 들어가는 편이라

크게 문제 없는 듯




이제 소리를 들어보자 ! !"
QCY T16 T13 이거 고장은 잘 안남?,2021-11-13 17:27:23,"마스크때매 줄 빡쳐서 독서실에서 두개 번갈아서 인강 들을라고
음질 그런거 어차피 안따지고 이어폰 제일 비싼거 산게 퍼플메이트 거기꺼 3만원임
고장은 안나지? 때려부수지않는한"
Qc35 방금 샀는데 질문좀,2021-11-13 17:23:04,방금받아서 켰는데 노캔킬때 지지지직 좀크게 나고 끄니까 안나는데 원래 이런거냐 음악들을때도 신경쓰일정도로 같이나던데 원래 무선헤드셋 다이럼?? 어캐쓰는거지 불량인지 원래 이런건지 모르겠다 너무 시끄러워서 못쓸정도인데
영디비는 비추기능 없앨게 아니라 비추 숫자를 없앴어야지,2021-11-13 17:21:29," 비추를 왜 없얘

비추는 아주 중요한 기능임 

단지 비추 숫자만 가리면 됨"
WH-1000xm4 샀어요 [10],2021-11-13 17:21:26,"버즈 프로 끼다가

고막 염증에 귀에 물차고 귀 씹창나서

버즈 환불 받고 소니 헤드폰 샀어요..

혹시 eq 추천 값 있나여"
게임 테스트 결과 [5],2021-11-13 17:20:37,- dc official App
