title,date,content
아니 고닉 고로시 치니까 정말 있어,2021-11-18 02:46:40,"대박이다



우리나라  사람들 왜그러냐

- dc official App"
Grave Audio Store <<이새끼 왜 물건안보냄 [5],2021-11-18 02:44:34,"대박이다



우리나라  사람들 왜그러냐

- dc official App"
디시에서 타사이트 따라하는 걸 보면 참 재미있는 후후,2021-11-18 02:43:58,씨발람이 광군절에산거 아직도안보냇네
애플러야 맞춰보라며 [3],2021-11-18 02:40:21,"거기선 못어울려도 욕구는 충족하고 싶은 그 뒤틀린 모습이 ㅋㅋㄷㄷ
- dc official App"
전설적인 플랫 헤드폰 두개 측정치 대결 [21],2021-11-18 02:32:03,"HD600, 순다라 "
치떡 ㅇㅇ [1],2021-11-18 02:23:04,"어떤게 더 낫다보이냐


세번째는  좌쪽이  첫째짤
우쪽이 둘째짤 로우임"
블투 이어폰이 램 많이 먹음?,2021-11-18 02:23:02,- dc official App
수현 ㅎㅈ,2021-11-18 02:15:18,엄청 늘었네
고닉은 왜 팽시키는거냐 [1],2021-11-18 02:04:15,"ㄱㅎㅈ
- dc official App"
모멘텀3 vs xm4 vs qc45 [6],2021-11-18 02:02:42,"  문제가 있네   ….


저런애들이 한둘이겠냐

- dc official App"
벨루어 패드를 풀매수 하십쇼 [4],2021-11-18 02:02:14,"실내실외안가리고 노래만 존나들을거
음질 중요하다 생각함"
팟프로 쓰다가 이번에 소니꺼 헤드폰,2021-11-18 02:00:31,난 말햇ㅎ다
오늘부터 ㅋㅋㄷㄷ 자리 은퇴한다 [2],2021-11-18 01:56:53,"Mx4그거 주문햇는데
음질 노캔 신세계임 ㅇㅅㅇ?"
5시간후 출근 데쓰 [16],2021-11-18 01:56:26,근데 나 말고도 많다 얘들아 나는 분신일 뿐
ksc75 원래 이래 단선잘되나 [1],2021-11-18 01:51:48,근데 나 말고도 많다 얘들아 나는 분신일 뿐
음감용 헤드폰 추천좀 [2],2021-11-18 01:50:26,"사..살려..줘엉....







- dc official App"
코로스 ㅋㅋ+_+,2021-11-18 01:48:54,"사..살려..줘엉....







- dc official App"
구함@@@@@@@@@@@@@@@@@@@@@ [12],2021-11-18 01:45:50,"툭하면 한쪽나가서 하나 사야되네
들고다니며 쓰는 이어폰이나 다른헤드셋은 멀쩡할동안 혼자서 3개가 바뀌네
차라리 좀 좋은걸 사는게 낫나"
tws는 편한게 갑이고,2021-11-18 01:44:31,"일할때 노래 들어도되서 오피스에서 쓸려고 

베이어 770 시켰다가 바로 리턴했는데 
내 성향 보니까 V자나 저음이 보강되어있으면 좋겠다 
팝 락 발라드 자주들음

60까진 쓸수있음"
유동들끼리 싸우는거 보니깐 먼가 기분이 묘하다.. [6],2021-11-18 01:43:55,ㅋㅋㄷㄷ
엘지c타입 무선으로 나오면 얼마까지 사냐? [1],2021-11-18 01:39:55,모니터 사주실분 구함
노무현,2021-11-18 01:38:48,착용감 편한 bose가 최고시다
lg번들로 다시 느끼는데 [4],2021-11-18 01:37:21,"먼가..

귀여워.."
버즈2 eq 뭐씀?,2021-11-18 01:32:13,5만원?
와파로 어캐확인하냐 [1],2021-11-18 01:30:34,ㅇㅇ
lg c타입 번들 vs 버즈프로 [2],2021-11-18 01:30:18,ㅇㅇ
에어팟 프로 [2],2021-11-18 01:30:13,쓴 돈 이상의 가치를 바라면 안된다
요즘은 하파모듈로 흐드륙 못돌림? [1],2021-11-18 01:29:55,"추천좀 ㅇㅇ
- dc official App"
주변음 듣기 뭐가 더 좋음??,2021-11-18 01:29:33,와파는 그냥 통신사만알수있는거아니냐.?
띄워쓰기는 뭐야? +_+ [76],2021-11-18 01:28:29,"음질만 놓고보면 뭐가 더 좋음?
가격차는 엄청 나는데 그래도 유선vs무선이라 모르겠네"
