,tit,body,comment,time,keyword
0,스트리밍 음원을 들으려면 어떻게 해야 최선일까요? (크롬캐스트 이용시),"안녕하세요.​네트워크 올인원 플레이어인 네임 유니티 아톰에 스피커를 연결하여 음감을 하고 있습니다.저는 보통 가요나 팝, 메탈 정도만 듣는데요..보통 핸드폰의 앱을 통해 블루투스나, 크롬캐스트롤 듣는데, 블루투스는 아무래도 음질 열화가 많고,주로 DLNA를 이용하여 로컬 파일을 재생하거나, 아님 WIFI 망을 이용한 크롬캐스트를 이용하는 편입니다.스트리밍으로 지금 듣는 방식은 다음과 같습니다.​1. 핸드폰에서 바이브(VIBE) 앱을 통하여 AAC 320K 음원(최고음질) 선택  (바이브에서는 AAC 320k가 FLAC과 유사한 수준이라고 하는데 맞는건가요?)2. 바이브 앱상의 음원 출력을 크롬캐스트로 하여 네임 아톰으로 설정3. 유니티 아톰의 빌트인 크롬캐스트로 음원을 받아서 음감.​그런데 여기서 궁금한 것이..​아무리 소스 음원을 좋은 것을 하여도, 구글 크롬캐스트로 전송하면, 음질 열화가 되는가 입니다.핸드폰 바이브 앱으로 음원을 고르면, 음원의 전달 경로가 어떻게 되는지도 궁금합니다.​즉, DAC을 핸드폰의 것을 사용하느냐, 아님 아톰의 것을 사용하는지 모르겠습니다.​1. 바이브 서버 음원 --> 핸드폰으로 전송 --> 핸드폰 DAC --> 네임 아톰 전송 --> 스피커2. 바이브 서버 음원 --> 네임 아톰 전송 --> 네임 아톰 DAC --> 스피커 (핸드폰은 단순 리모컨 역할)​위 1번, 2번 중 어떤 경로인지 모르겠습니다. 2번의 경로라면 그나마 음질의 열화가 덜되겠지만,만약 1번의 경로라면, 열화가 심할거 같아 듣는 방식을 다르게 해야 할듯 합니다.​주로 스트리밍으로 음감을 하시는 분들은 어떤 방식으로 해야 최상의 선택일지요?(타이달 MQA는 네임 아톰에서 지원을 하지 않아 제외하였습니다.)​네임 아톰의 지원 오디오 포맷은 다음과 같습니다.","[['크캐오에서 광출력으로 아톰에 연결하면 음손실은 없는거 같습니다^^음질열화는 선재, 와이파이상태 등 정도일까요?'], ['답변 감사합니다. 그런데 네임 아톰에는 빌트인 크롬캐스트가 있는데요.. 이럴 경우 그냥 사용하면 되는 것인가 해서요..^^;'], ['크롬캐스트는 영상+음성 HDMI(USB)출력용아닌가요? 아톰 뒷면을 몰라서 어떤건지 모르겠네요^^'], ['네트워크 플레이어를 쓰시면 무조건 해당 인앱을 통해 플레이하시는게 음질면에서 유리합니다. 해당 플레이어에서 사용자 편의를 위해서 제공하는 wifi 나 블루투스 연결은 말그대로 편의를 위한 것이지 음향 최적화에는 미흡할꺼에요. 네임의 인앱인 스포티파이나 타이달이 특정 압축 포맷과 관계없이 훨씬 좋은 음질을 제공할꺼에요. 보통, 스트리머를 쓰시는 대부분의 분들은 해당 스트리머의 인앱을 쓰시거나 ROON 과 같이스트리밍 서비스에 대한 밀착^^연동을 지원하는 플레이어를 사용하신답니다. 지금쓰고 계신 네임아톰도 전용 플레이어이니 내장 앱을 통해 음감해보세요~'], ['답글 감사합니다. 많은 도움이 되었습니다. 내장 앱을 사용해야겠네요^^'], ['']]",2021.03.01. 14:12,스피커
1,중고가 1천만원 기준으로 하기 프리 중 고른다면 어떤것이 잘 맞을까요?,안녕하세요 상급기 프리를 써보고 싶은데 에어 kx5 twenty를 놓친 이후로 계속 방황 중 입니다​중고가로 천만원 기준으로 괜찮은 프리를 찾아보니 하기 3기종 정도가 보입니다.​주로 듣는 음악은 재즈위주이고 청량감 있는 소리보다는 음이 미려하면서 natural한 소리를 좋아합니다.​3기종 중에서 추천하신다면 어떤것이 저와 잘 맞을지요?​하기 제품 외에 예산내에 더 괜찮은 제품이  있다면 추천부탁드립니다​사용기종은 ​CDT: 마크 31.5LDAC: 브리카스티 m1턴테이블: 진선오디오 아이리스3포노엠프: 오디오리서치 레퍼런스3 se진공관인티: 프리마루나 evo400파워엠프: SAL 모델1 모노파워스피커: SAL M84,"[['개인적으로 1 3 2 순서로 추천드려요.^^'], ['에어의 인기는 항상 좋군요 ^^구하기가 힘드네요 ㅎㅎ  혹 3기종을 들어보셨다면 간단한 청음소감 문의드립니다답변감사합니다'], ['저도 3기종 다 들어본적은 없고\n에어가 역시 프리가 좋더라구요. ^^'], ['파워 앰프 뭘 쓰시는지요? 조심스렇게 3번 추천드려봅니다. \n\n저도 턴 들이며 ,추천해 주신 포노 3se영입했습니다.'], ['파워엠프는 SAL오디오의 모노블럭 파워인 M1을 사용중입니다'], ['청량감이라면..3번도 어떨까 싶습니다...\n레퍼3를 한동안 썼는데..스테이지가 넓고..소리도 꽤 시원. 꽤 화려. 쭉쭉 뻗어주고...첫날 들고와서 첫소리에 깜짝 놀랐던 기억이 있네여 ㅎㅎ'], ['오늘 여러모로 감사했습니다!덕분에 뽐뿌 크게 받고 갑니다 '], ['부드럽고 편한소리는 2번추천입니다. 좋아하는 장르와 소리가 다 달라서 들어보셔야할텐데. 쉽지 않겠죠..'], ['의견 감사합니다. tr은 패스 xp22로..튜브는 오리 ref 5se 중에서 둘 중에 하나로 갈 것 같습니다 ㅎㅎ ']]",2021.03.01. 13:29,스피커
2,"3, 4평 오디오룸","이사갈 집의 작은 방 사이즈인데요 방이 워낙 작으니어떻게 해야 최적의 배치가 될지 모르겠습니다  창문쪽에 스피커를 두면 방문 때문에 의자를 놓기가 애매하고,벽쪽에 스피커를 두고 맞은편 벽에 의자를 두자니 슾ㅣ커와 너무 가까울 것 같습니다  이럴 경우 어느 배치가 좋은가요?그리고 이정도 크기의 방에서 톨보이 스피커 가능하ㄹ까요?","[['최대한 한쪽 면을 비우시고 오디오 배치 하신후 동선을 정하시는것도 방법이 됩니딘\n\n저도 좁은방에..  그렇게 셋팅하고 가구나 기재를 빼고 했습니다.'], ['답변 감사드립니다. 글 올릴 때 그림 첨부를 잊었네요. 대락 이정도 사이즈입니다.'], ['창문쪽이  최선일듯 합니다...\n\n블라인드 치시고..   스피커 좌우 간격  창문을 벗어난채  유지..  가지신게 톨보이시면..좀 작게 들으시는...\n\n아파트는  어차피 다그렇습니다\n\n\n즐겁게 들으시려는 맘만 준비하심 끝이네요^^\n'], ['제 방도 4평 정도되는데요,\n오로지 오디오를 위한 공간은 아니고\n집에서 재택근무하기 위한 책상과 책장 등\n가구는 최소로 꾸며져 있습니다\n톨보이를 쓰시려면\n저음 부밍이 우려되는\n우퍼가 크거나 많은 스픽까지\n욕심내시지 않으시는 게 좋을 듯하고요\n그래도 톨보이를 하고 싶다하신다면\n단단한 밀패형 인클로저 스피커 쪽을 추천드립니다\n공간 튜닝도\n소리가 많이 반사되지 않도록 해주시는 게\n소리가 넘쳐 산만해지는 걸 방지할 수 있을 듯 합니다\n물론 북쉘프가 여러모로 안전할 수도 있지만요..'], ['그래서 룸보정이 기능이 있는 앰프를 구입해서 보완하려 하는데요 이것도 큰 욕심일까요? 방이 조금만 더 넓었으면 덜 고민일텐데 아쉽네요'], ['룸보정 앰프는 추천, 찬성하는 입장이지만\n애매한 톨보이보다는 튼실한 북쉘프로 추천드립니다... ^^;;'], ['톨보이는 넣으면 들어가겠습니다만 제 성능을 만끽하긴 힘들 것 같습니다. 북셀프와 스텐드를 옆/뒤 거리 두고 창쪽에 배치 후 책상이 그 사이에 넣어보세요. 음감시에 의자를 뒤로 빼서 머리가 문이 있는 벽과 5~80cm 거리를 두고 들으시면 좋으실꺼얘요 ^^'], ['제 방사이즈와 거의 동일하네요. 전 2.7*4,2 공간입니다.스피커는 아마티 트래디션 사용중이며, 장쪽으로 배치했습니다.책상은 문쪽에 배치해 사용중입니다. 문의 간섭은 없습니다. 전직대학생님의 아파트 문이 거의 동일사이즈라 생각되어문 간섭은 없을것이라 생각됩니다/전 현재 부밍은 거의 없고 볼륨의 제약은 있습니다.'], ['의견 주신 분들 모두 감사드립니다. 역시 가장 큰 튜닝은 집을 키우는 게 아닌가 싶네요. 말씀해주신 내용들 참고하여 잘 꾸며보겠습니다']]",2021.03.01. 12:17,스피커
3,스피커 매칭질문,안녕하세요. 앰프: 마란츠PM8006소스기기: 마란츠ND8006 사용중입니다. 선배님들 제오디오에 어울리는 스피커 추천부탁드립니다.,"[['어떤장르와 어떤환경에서 듣는지 알려주셔야 고수님들께서 추천해주실것 같습니다 ^^'], ['거실에서 사용할거구요.장르는 팝송,가요,클래식 듣고있습니다.^^'], ['3장르가 좀 많이 다르긴 한데....^^;;\n많이들 사용하시는 b&w계열을 쓰시면 맞을것 같습니다.607이나 706,707정도 되겠네요'], ['감사합니다.^^']]",2021.03.01. 11:45,스피커
4,네트워크 플레이어의 개념이..,"안녕하세요. 최근 몇 주 이 카페에서 눈팅하며 오디오에 눈 뜬 오린이입니다.그간 제가 음악을 듣던 방식은 엑티브스피커에 핸드폰(애플뮤직) 블루투스 연결을 한 것이었습니다.하지만 몇 곳에서 청음을 하며 소리의 세계에 눈 뜨게 되었습니다.각설하고 저는 곧 JBL 4312g(또는 l82),그리고 이것에서 소리를 내게 도와주는 ‘단 하나’의 기기를 추가로 구입하려 합니다.  다시 말해 음원이 들어있는 노트북(유선 연결) 또는 핸드폰 블루투스(애플뮤직+타이달(?))등을 단 하나의 기기에 연결해 음악을 들으려는 겁니다.지인에게 기기 추천도 받았습니다.캠브리지오디오 cxn v2입니다.이 기기에 dac가 내장돼 있어 제가 원하는 걸 이룰 수 있다고 들었습니다.한데 여기서 문제입니다.오늘 이 카페에서 cxn v2에 대해 다시 한번 찾아보니 이 기기만으론 소리를 낼 수 없고 따로 앰프(가령 캠브리지오디오 cxa61 같은)를 사야 한다고 하는 겁니다.검색해보니 단 하나의 기기로 엘락의 DS-A101-G나 야마하 wxa 50을 추천하시는 분도 계시더라고요.대체 누구 말이 맞는 건지요...스피커 제외 예산은 130 내외입니다. 질문입니다.1. 음악을 재생하는데 정말로 캠브리지오디오 cxn v2외에 ‘또 다른 기기’가 필요하다면 추가로 사야하는 가성비 좋은 기기는 무엇인가요? (cxn v2과 깔맞춤이 가능하면 더 좋겠습니다 ㅠㅠ)2. 엘락의 DS-A101-G나 야마하 wxa 50는 ‘단 하나의 기기’가 되어 음악을 플레이할 수 있는 건가요?(노트북 연결 또는 핸드폰 블루투스) 그렇다면 그건 cxn v2에 없는 어떤 기능 때문인가요? 3. 4313g(또는 l82)에 평균 이상의 좋은 소리를 들려주는 150 내외의 올인원기기(?)를 몇 가지 추천받을 수 있을까요? 답변 주시는 선배님들 미리 감사합니다!!","[['캠브리지는 앰프기능이 없어서 또 기기가 필요하구요. wxa-50은 이걸 두개다 합쳐 놓은거라 하나만 사면 되져. 음질은 캠브리지에 앰프쓴거보단 못할거에요.'], ['캠브리지 cxn v2가 맘에 들었던 건 기기 창에서 앨범 커버를 볼 수 있다는 거였는데 역시 앰프가 따로 있어야 하군요. wxa-50은 가격은 저렴한데 음질의 문제가 있을 수 있고요... 다시 검색 들어갑니다. 감사합니다!!'], ['저와 비슷한 고민이신듯요. 스피커로 소리를 내려면 앰프가 필요하죠. 그 앰프 기능이 있느냐 없느냐의 차이입니다.스피커에 앰프 달리면 액티브 스피커, 네트웍 기기에 앰프가 달리면 올인원 앰프가 되듯이요.그 정도 예산이면 선택지가 많습니다. 올인원 앰프로 검색해 보시길요. 특히 애플 주로 쓰시면 에어플레이 지원 여부를 챙기셔야 할듯요.^^'], ['올인원 원하시면 온쿄의 R-N855 도 나쁘지 않을것 같습니다.\n광입력과 동축입력도 있구요'], ['저도 그거 찾는데 요즘 재고가 없더라고요. 중고도 거의 안나오고요.^^'], ['온교 제품 찾아보겠습니다. 감사합니다!'], ['다나와 등엔 신품 정보 뜨던데 판매는안 하나봐요?'], ['https://search.shopping.naver.com/search/all?where=all&frm=NVSCTAB&query=R-N855판매는 하고 있습니다. 중고 가격이 좋긴하지만요 ㅎㅎ.'], [""Wslim LITE  추천합니다. 에어에요 님이 원하는 '단 하나의 기기'입니다.""], ['작고 심플한 모양새네요. 근데 아무리 찾아도 네이버 등 가격 비교 사이트엔 안 뜨네요. 신품 120만원 정도 하는 거 맞죠? 신품 구입 루트 찾는 중입니다. 댓글 감사합니다^^/'], ['나드 m10하고 블루사운드 파워노드 추천합니다. 한개로 다 되고 굉장히 편하게 잘 만든 기기 입니다.'], ['m10참 예쁘네요. 소리샵 청담동 매장에서 청음할 때 물려준 기계 같아요. 앨범 커버 나오는 부분이 멋져요. 예산 초과지만 자세히 검색해보겠습니다.'], ['파워노드 2i 추천합니다'], ['감사합니다. 이 제품 참 심플하게 생겼네요! 검색 들어갑니다!!'], ['파워노드2i 나드m10,하이파이로즈201a 중에서 고르시면 되겠네요.'], ['파워노드 2i  사용중인데 괜찮습니다\n편하고']]",2021.03.01. 08:17,스피커
5,마란츠 PM7000N 스피커 추가 가능 ?,"현재 PM 7000N + JBL 4312G 로 뭔가 나름 디지털과 아날로그 조합? 으로 귀 즐겁게 잘 듣고 있습니다. ​특히 PM 7000N 은 AIRPLAY 지원으로 집사람도 편하다며 잘 사용중이고, 해외 음악 장르별 라디오도 꽤나 쏠쏠하네요 ))​궁금한게 있습니다. 딱 저 구성으로만 사용하다가, 지인분께서 사무실 이전하신다며, 작은 스피커 두개를 주셨는데요~ ​이미 앰프 뒤에, 스피커 연결부(빨 흰 흰 빨) 에 기존 스피커가 좌우 연결 되있는 상태인데, 저 앰프로는 추가 스피커 연결이 불가능한건가요? ​아니면, 저 연결되 있는 저 연결부에 두개 스피커 줄을 겹쳐서 사용이 되는걸까요? ​초딩스런 질문이지만 ^^;; 선배님들의 고견을 부탁 드려봅니다. 남은 연휴도 잘 보내십시요 ^^","[['소리샾 역경매에 바나나단자 가끔올라옵니다. (음질저하없음)4~5만원대에 낙찰되는데 케이블 하나 만들어서 바꿔끼우는게 좋으실것 같네요. 앰프가 A,B 분리 출력이 안되는 모델이거든요.^^'], ['오우!! 저런게 있었군요!! 그럼 저건 스피커 두개의 선을 합쳐 끼운 뒤, 저 도금된 숫놈을 앰프에 체결하는 식인가요? ^^;;'], ['두개 연결하면 큰일나요. 앰프에 무리가가서 망가져요. 셀렉터를 쓰셔야'], ['앗!! 그냥 저거로만 만족해야 되나봐요 )) 셀렉터라면,, 이름만 들었을땐,, 기존 스피커, 아니면 얻은 스피커를 동시가 아닌, 때에 따라 따로 선택 후 듣는 그런 방식인가요? ^^;;'], ['네 줄을 바꿔끼기 구찮으니 스위치로 바꿔주는겁니다. 음질엔 손해가 나져'], ['고견 감사합니다 ^^ 기존 있는거나 잘 들어야겠어요 ^^'], ['한꺼번에 못쓰시고요, 맘에 드는 놈 선택하셔서 들으셔요.^^'], ['감사합니다 ^^ 그럼 당연 jbl 이네요 ^^;; 근데 저 앰프라서 그런겅가요? 가끔 어디 가면 스피커들 엄청 연결되있고 다 들리는게 있던데...그런건 그렇게 여러개 스피커 연결되는 앰프를 써서 듣는건가요? ^^;;'], ['스피커 2조 연결가능한 앰프가 따로 있습니다. 후면에 스피커 A, B 단자가 있는 경우입니다. https://www.marantz.co.kr/-/media/images/productimages/marantzeu/pm6006/xl_pm6006_n_b_re.png'], ['스피커 엄청 연결해서 듣는 건 av 리시버들입니다. 5.1채널, 7.1 채널 뭐 이런 것들이죠. 음감용이 아니고 영화보는 용이요.^^'], ['아,,, 저거 살까도 하다가 신품이래서 7,000 산건뎅 ㅎㅎ 장단점이 있군여  감사합니다 ^^'], ['넵넵 )) 감사합니다 ^^'], ['rca 교체가능하면 좀 더 좋은 선을 사용하면 음질 상당히 좋아집니다.턴테이블 일체형이면 어쩔 수 없고요.'], ['감사합니다 ^^'], ['햋빛에 두면 안될덴데요'], ['앗! 오디오 스피커요? 아니면 기기들 전부 ?'], ['전부 다 요. 군용과 자동차 부품외에는 햋빛에 두면 다 삭죠. 암막을 치시거나 옮기시길 추천합니다']]",2021.03.01. 07:58,스피커
6,B&W 와 모니터오디오 실버 100,하얀 북쉘프에 꽂혀서 몇일 뒤적거리다가 두개로 좁혀보았습니다.​B&W 607 S2MonitorAudio Silver 100​이 두개가 비슷한 가격 같아 보입니다. ​앰프는 CAMBRIDGE CXA60 입니다. 적당한 크기의 아파트 방에서 들으려고 합니다. ​둘중에 어떤걸로 가시겠습니까? :),"[['꼭 비교청음 해보실것을 추천드립미다!'], ['전 실버100에 한표던져봅니다만 소리성햐이 다르므로 유투브등 간접 청음해보시길요'], ['아무래도 모니터오디오가 브랜드빨이 뒤지니 동가격대에서 물량투입이 좀더 되어있어요~하우징도 무늬목이고 회절방지를 위해 모서리도 깎여있고 스피커 무게도 더 무겁구요해외 가격비교해보시면 실버에 한표']]",2021.03.01. 03:18,스피커
7,보스 301-2에 조합이 잘 맞을 엠프 문의드립니다.,현재 빈티지 파이오니아 엠프를 사용중인데 출력이 좋지않아 생각보다 발휘를 못하는 느낌이들어서요!혹 예쁘고 괜찮은 앰프 추천해주실 수 있을까요! 100만원선이면 좋을듯합니다.,"[['Bose 1702 모노모노 301전용 EQ내장되어있습니다.'], ['답변 감사합니다 검색해보니 구하기가 쉽지않겠네요 ㅠㅠ'], ['bose 301-2 스피커와 1702 모노모노 조합 추천드려요~주의할점은 가격은 저렴하지만 오래된 기기다보니 상태좋은 기기 많지 않아요'], ['답변 감사합니다 검색해보니 구하기가 쉽지않겠네요 ㅠㅠ'], ['꼭 필요하시면 말씀하세요~~요즘 코로나땜에 일본에 못가지만 일본집에 2대있어요~~'], ['감사합니다 구입시 연락드릴게요!!'], ['보스와 전용앰프가 좋은 소리를 내어주긴 하지만 보스앰프는 입력단도 많지 않고 사용성이나 디자인이 많이 아쉽고, 다른 분들 댓글처럼 상태가 좋은 넘을 구하기가 쉽지 않습니다.\n\n참고로 보스 301-3과 보스 1705 앰프를 서브로 갖고 있지만 보스 앰프는 입력단이 하나 뿐이고, 리모콘도 되지 않고 디자인도 이쁘지 않아서 거의 사용하지 않게 되더군요. 보스 앰프는 벽장속에서 놀고 있습니다. \n\n경험자로서 굳이 보스 앰프 구입하실 필요 없다고 말씀드립니다. (제가 보스 소리를 좋아해서 101it, 121, 301-3, 401 그리고 컴스피커 C20도 사용중입니다.)\n\n보스 전용앰프를 구하시면 추후 혹시 스피커를 변경시에는 계륵이 될 수도 있습니다. 물론 보스 앰프가 다른 회사 스피커를 구동할 수 있지만 굳이 타사 스피커에 불편한 보스 앰프를 사용할 이유가 있을까 싶습니다.\n\n보스가 원래 그리 앰프를 가리는 편이 아닙니다. 백만원 정도의 예산이라면 데논이나 마란츠, 캠브리지 같은 대중성 있는 회사의 인기 있는 기종을 구입하시는 것이 추후 확장성이나 편의성에서 좋다고 생각됩니다.\n\n소스기기를 무엇을 사용하시는지 안 적으셨는데, 네트워크 기능이나 DAC 포함 여부 등을 고려하여 선택하시면 지금보다 폭넓은 소스에 대응 가능합니다. (휴대폰 연결 여부, 시디피 포함 여부 등)\n'], ['정성스런 답변 감사드립니다! 말씀주신 것 처럼 대중성 있는 앰프가 더 합리적인 구입이 될 수 있겠네요!'], ['인켈 개조된 PD2100+MD2200도 좋습니다.예상외로 진공관 앰프도 잘 어울립니다.저도 한동안 샤콘 진공관 앰프로 구동했습니다.'], ['저도 301+샤콘 진공관 인티 입니다.^^'], ['답변 감사합니다 참고하여 알아봐야겠습니다^^'], ['301-2면 1705 초기형이 좋을듯 하네요. 제가 들어본 보스 스피커+앰프 매칭중 보스 901소리와 가장 비슷하게 나는 조합이 1705+ 301-3였어요 보스 스피커가 앰프는 가리지 않아도 음색은 보스계열 앰프에서 가장 좋은 소리를 내주는거 같습니다. 마란츠계열 앰프나 야마하 빈티지 앰프쪽도 괜찮구요'], ['1705초기형이라 하심은 1705-2를 후기형으로 말씀하신 건가요?'], ['아니면 1705 안에서도 초기형 후기형 구분하신걸까요?'], ['네 1705중에서 초기형 후기형 이렇게 나뉘더라구요 301-2 연식이 있어서 제작 연식이 있는 1705 초기형이 어울릴거 같다 말씀드렸어요. 저는 1705에 901-6 물려서 써봤는데 음색에서는 제일 좋은소리가 나더라구요. 그런데 상태좋은앰프를 구하기 쉽지 않으실꺼에요'], ['답변감사합니다! 마란츠계열이 외적으로나 좀 끌리는듯 하네요^^'], ['301-2를 쓰시려면 빈티지 마란츠쪽으로 보셔야 할꺼에요. 신형보다는 음색이 어울릴꺼라 생각되네요^^'], ['대표적인 모델명 하나 추천부탁드려도 될까요^^'], ['pm-750dc 추천드립니다. 출력 적당하고 구동력 좋은 모델이에요^^']]",2021.03.01. 02:17,스피커
8,AP-3와 루나17 조합에 OCC와 OFC중 어떤 스피커 케이블이 나을까요?,"안녕하세요​몇개월 전에 PC-Fi로 오디오 처음 입문한 초보입니다.지금 거실에 AP-3와 루나17을 설치해 놓았는데요(스마트 TV의 광출력으로 유튜브/IPTV보고, 라즈베리파이로 Moode설치해서 타이달 듣고 있습니다)​스피커 케이블이 입문하면서 샀던 LS전선 무산소동(M당 2000원 전후...)을 사용하고 있습니다.아무래도 스피커 케이블을 좀 업그레이드 해 주어야 할 것 같은데요...​게시판 검색을 해 보니 OFC, OCC이렇게 종류가 있는 것 같고, 아래 제품들이 가격대가 적당해 보여서 이 둘 중에 하나를 선택하면 어떨까 합니다.HTS-3216(OCC): http://www.yesav.co.kr/shop/goods/goods_view.php?goodsno=27100&category=053002HTS-52011(OFC): http://www.yesav.co.kr/shop/goods/goods_view.php?goodsno=27095&category=053002​둘 다 특성이 다르다는데 설명을 보아도 잘 감이 안오네요...ㅜㅠ가요/팝/재즈/클래식 정도 주로 듣습니다.제 시스템에서는 어떤게 나을까요?저 두 제품 외에 혹시 제 조합에 추천해 주실만한 제품이 있을까요...?* 원래 교체해 주려고 카나레 2S11FG을 사긴 했는데 길이계산을 잘못해서 거실에서는 못써서 제 방의 PC-Fi용으로 쓰고 있습니다(LM3886+엘탁스모니터3). 기왕에 이렇게 된거 거실에는 좀 더 좋은걸로 써보려고 합니다.​감사합니다.","[['저는 occ 케이블 로 추천 드립니다.되도록이면 심선이 굵은걸로 선의 길이도 짧게할수 있다면 좋습니다.'], ['장터에서 한번씩 체험을 해보시는걸 추천드립니다.선재의 세계는 워낙 다양해서 정답이 없는것 같습니다.저는 ofc 계열은 좀더 풍성한 느낌이었고 occ는 또렷함이 느껴지는것 같습니다.'], ['애정하는 선재당(케이블)당원님~♥♥♥\nOFC추천합니다~^^\nAP3가 디지털앰프다보니..\n조금은 푸근한게 좋을 듯 해서요~'], ['답변 감사드립니다.조언주신 내용들 참고하여 둘 중 하나 먼저 써보고 여유되면 나머지 하나도 써 봐야 겠네요이쪽세계는 직접 경험해 보아야 느낌을 알 수 있는 것 같아요 ㅎ처음에는 일반 PC스피커 보다는 좀 더 좋은 소리를 들어보자는 생각에 엘탁스 + TPA3116으로 시작했다가 몇 개월만에 여기까지 왔네요 ㅎ'], ['제 침실에 ap3 루나17 에 위 하모닉스 두선 다 실제 테스트 해봤는데요. OCC가 압도적입니다. 비교불가에요. 단 케이블 에이징이 1달정도 필요합니다.'], ['앗 그런가요?\nocc먼저 주문해서 써보고 있는중이었는데 ㅎㅎ\n감사합니다~'], ['잘 선택하셨네요!']]",2021.03.01. 01:22,스피커
9,5채널 입문용 리시버 고려중입니다.,"다름이 아니라 내용그대로 5채널 리시버 입문용 구매 고려중인데요. 하만카돈 리시버가 기자재나 음질 등등 제 입맛에 안 맞아서 처분한 상태인데요.고려중인 제품으론 처음에 알아본건 X250BT. USB단자등등 없는게 많아서 보류했습니다.하만카돈 AVR도 고려했다가 해외포럼에서 문제 엄청많다하길래 고려하지 않고있습니다.​지금은 데논 AVR-X550BT,마란츠 NR1510,야마하 40만원대 라인업으로 알아보고있는데이 세제품들중에 음질이 보편적 기준으로 뭐가 가장 A/V 음감 겸용으로 괜찮을까요?다른제품도 추천해주실수있다면 추천해주세요. 43만원 아래로 보고있습니다.스피커는 야마하 새틀라이트 5.1셋 쓰고있는데 하만에 물려쓸땐 제기준으로 나쁘지 않았습니다.​​​","[['데논 550BT는 써본 경험으로 비추입니다. HDMI 입력단이 많다는 것 빼고는 계륵같더라구요. IPTV 보려고 사봤는데 그랬습니다.'], ['혹시 맘에안드셨던파트가 어느부분에서 별로셨나요?\n전에 쓰던 하만리시버가 ZHN이라는 묻지마콘덴서라서 사실 지금 일제로 뭐를써도 좋게들릴거같기도합니다만...ㅋㅋ'], ['두루두루였는데요. 일단 릴레이 동작 소리가 두꺼비집 차단기 떨어지는 소리 만큼 크고요, 입력소스 변경시 반응이 엄청 느리고요, 정격 출력 표시가 좀 과장된 게 아닌가 싶었고요. 궁합이 안맞은 탓이겠죠...'], ['그럼 다행이어요~~^,^;'], ['결국 지금 음질 때문에 처분하고 PMA720 인티로 갔습니다. 리시버 음질은 한계가 있더라구요. 좋은한주되세요.:)']]",2021.03.01. 00:51,스피커
