,tit,body,comment,time,keyword
0,어느정도 음감이 정돈이 된 것 같습니다.,"최근에 연속적으로 지름을 하면서​이게 맞나? 여러 생각이 들었습니다.​일전 한 회원님으로부터 여러 조언을 긴밀하게 듣기도 했구요.​사실 무작정 검색하고 구매만 하여서는아 좋은건가? 이런 느낌만 들었는데..​오늘 적당한 인터케이블(에코세 마에스트로 ma2)를설치하고 나니 먼가 들을만 해졌다는 생각이 들었습니다.​다만 행여라도 욕심 생길까봐 청음은 자제해야겠습니다. ㅎㅎ​인티 앰프 : nait xs3스피커 : 프로악 d2rdac : 누프라임 에볼루션 dac넷플 : 노드 2i케이블 : 인터(에코세), 동축(에코세), 스피커(에코세)※ 케이블은 고민하기 싫어서 다 에코세로 통일했습니다.파케는 번들입니다.스피커 스탠드 : 자작",[],2021.01.06. 21:53,스피커
1,Nad M10 영입기념 사진,고민끝에 좀 무리해서 나드 M10을 구입했습니다​스피커가 ls50이라 좀 걱정했는데 전 시스템 못지않게 조그만 기계가 잘 울려주네요.​특히나 커다란 액정에 앨범커버와 힌글 폰트가 넘 마음에 듭니다. 더불어 시스템이 심플해져 만족스럽네요.​M33은 더 좋겠죠 ㅎ​Ps 아톨in200은 주말에 방출해야겠습니다^^​,"[['너무 깔끔하니 예쁩니다~'], ['감사합니다^^'], ['분위기 쥑입니다^^'], ['조명빨입니다 ㅎ'], ['축하드립니다~분위기 좋아 보이네요'], ['감사합니다^^'], ['미술전시관 느낌이네요 ^^'], ['케이블 가린다고 액자 몇 점 샀네요^^'], ['축하드립니다~ 분위기 너무 이쁘고 좋네요~~\n예전에 네임 아톰 보유하셨던것 같은데, 혹시 아톰과 m10 비교 느낌은 어떠신가요?'], ['어찌 아셨는지요^^ 네임 아톰 첨 출시되자마자 구입해서 사용하다 자금사정때문에 급처분했었는데 지금생각해도 삼년전인가 나온 기기 치고 참 좋았던 기억입니다.그런데 소리는 솔직히 잘 기억은 안나지만 새로운 기기 구입한 효과이어서는 그런지 M10이 뻗어나는 느낌이 더 좋은 것 같습니다.'], ['네, 전 유니티 스타, 아톰 보유중인데 언젠가 저도 m10 사용해보고 싶네요~^^'], ['멋집니다 ^^'], ['감사합니다.^^'], ['ls50과 m10...두기기다 엄청 궁금한 놈들이네요~~축하드리구요, 분위기 정말 좋네요~~'], ['매칭을 좀 걱정했는데 저한테는 아주 만족스러운 소리를 내주는 것 같습니다. 감사합니다.^^'], ['안녕하세요, 좋은 기기 영입하신 거 축하드립니다!! M10과 LS50 매칭에 대해서 조금 더 얘기해 주실 수 있나요? 저도 LS50 1세대 보유 중이고, 지금은 Schiit 사의 프리 앰프 (Freya S)와 앰프 (Aegir x 2)에 물려서 사용 중입니다. 현재의 조합은 상당히 깨끗하면서도 감미로운 소리가 나는데, 클래스 A 앰프 40W라 살짝 파워가 부족한 감이 있습니다. 협주곡이나 교향곡 들을 때 좀 티가 나더라고요. 피아노나 기타 독주곡 혹은 재즈 음악 들을 때는 정말 만족하고 있지만요. 그리고 Roon 평생 회원권을 구매하면서 Roon ready 제품에 관심이 많이 생겼습니다. 그래서 M10과 LS50의 조합이 어떤 성향의 소리를 들려주는지 궁금하네요. 특히 교향곡 감상 시 어떠한지 알고 싶습니다.ㅎㅎ']]",2021.01.06. 21:41,스피커
2,카나레 케이블이 왔습니다..ㅎㅎ,저번에 당근에서 지른 아남 앰프와 스피커인데 케이블이 없어서 지른게,"[['가성비 나쁘지않던걸로 기억합니다 알리앰프'], ['달려야할지 고민입니다..ㅋㅋ'], ['오~~ 카나레 L4E6ATG Y케이블이군요~^^\n애정하는 선재(케이블)당원님♥♥♥\n카나레 Y케이블영입 축하합니다~'], ['감솨합니다..^^']]",2021.01.06. 21:15,스피커
3,재미있는 튜너 놀이,골프에 빠져서 오디오 거의 안하다가 요즘다시 음악 듣고 있습니다. 메인 스피커가 나가고 서브 스피커인 쿼드 11L로 골방에서 조용히 듣고 있습니다. 예전 부터 튜너를 좋아해서 3대나 가지고 있네요.1. sony 333esx2 튜너 ㅡ cd같은 깔끔한 음질 특징인것 같습니다.2. 미쿡 sae 8000 튜너 ㅡ 두껍고묵직하고 시원한 아날로그 튜너입니다.3. 국산 sae t-102 튜너 ㅡ 위의 두 튜너보다 답답함은 있지만 또 다른 음악 듣는  맛이 있네요비록 서브인 작은 스피커로 듣고 있지만 쿼드 11L 의 소리에 정말 놀라고 있네요. 진정한 가성비 스피커 같아요. 요놈은 앰프랑 스픽케이블만 받쳐준다면 고급진 소리가나네요. 메인 스피커가 들어 오면 다시 올리겠습니다. 회워님들 새해 복 많이 받으세요,"[['쿼드 11L이 남다르더군요. 특히 중역이 라디오 들을 때 최적이라고 느꼈습니다.'], ['저도 오래가지고있었지만 제대로 요즘 들어보고 놀라고 있어요. 저도 튜너 들을때 더 좋게 들리더군요'], ['sae 8000 튜너 참 궁금하네요 외형에서 두툽함이 묻어나는듯 합니다'], ['네 아나운세 목소리가 제일 좋게 들리는 튜너인것 같습니다'], ['저는 es 시리즈를 좋아해서 es 튜너는 한대 갖고 싶더군요생각난김에 장터링 좀 해야겠습니다'], ['소니 es 시리즈 소리 좋죠. Es 시리즈중에 좋은튜너 많이 있습니다']]",2021.01.06. 11:53,스피커
4,RME DAC 지름 입니다 :),"반갑습니다 :) 회원님들 새해 복 많이 받으시구요​기다리던 dac가 입고 되어 설치 후 사진 올려봅니다​기기만 놔두고 찍으려니 애매해서 소품을 올려 보았습니다 :)​이전 사용하던 dac는 사운드블라스터 ae-9, 캐럿 등등 이였는데 바꾸고 나니 확실히 상세 조정이 가능해서 기존 사용하던 헤드폰 및 스피커가 상당히 달라짐을 느끼며 상당히 만족 하였습니다..dac으로 인하여 크게 변화는 없을거라 생각했지만크게 달랐습니다 +_+ ​*rme 컨트롤이 복잡하고 어려울거라 생각했지만 두어시간 동안 조작해보니 쉬웠습니다. 사실 구매전 이기기를 구매해서 내가 40% 성능도 사용할수 있을까? 걱정을 상당히 많이 했지만 메뉴얼 보며 이리저리 만져보고 하니 흥미도 생겨나고 장난감을 구매한거 마냥 좋았습니다 ㅎㅎ​* 기기 발열 : 미지근 합니다. 여름에 사용해도 덥지 않을 정도* 기기 버튼감도 : 톱니 기어에 물린 조그버튼 마냥 착착착 조작감이 뛰어남* 크기 pc 모니터 밑에 놔두면 딱 좋을 크기* ui : 메뉴얼 한번만 정독하면 사용하는데 지장 없음* 이퀄, 라우드니스 등등의 조정으로 사용하던 출력장치의 소리를 많이 변화 시킬수 있음(예를 들어 bose c50 이 스피커가 이런 소리도 낼수 있는 기기였구나? 오호..?!)​dac덕분에 스피커도 업글하기로 마음 먹었습니다 ㅎㅎ스피커는 설치후 전체 사진으로 다시 올리겠습니다​*두두오에 rme 관련 정보가 너무나도 방대하여 사용함에 있어서 정말 많은 도움이 되었습니다. 감사합니다 :)​회원님들 감기 조심하시고 좋은 하루 되세요​​","[['RME가 보이지 않습니다'], ['아... 아래를 보셔야 합니다 ㅠㅠㅋ'], ['거 위에꺼 좌표좀 부탁해요 ^^'], ['쪼...쪽지로 알려드려도 될까요 ㅎㅎ;'], ['넵 ^^ 감사해요 ㅎㅎ'], ['쪽지로 링크 및 정보 보냈습니다 :)'], [''], ['너무 좋습니다!!!!  라인이요......'], ['저도 그렇습니닷 하하하 ㅎㅎ;;'], ['위쪽 포스 있네요 ㅎㅎ. RME 까만색은 메타 색깔을 골드로 바꾸시는게 이쁩니다. ㅋㅋ'], ['윤현님 반갑습니다 :) 아하~ 정보 감사합니다. 아르미 보단 상단이 역시나 존재감이 ㅠㅠㅋ'], ['아 나쁜 손..'], ['아 이게 각도가 위에서 보면 착한손인데 말이죠 ㅠㅠㅋ'], ['관심이 많은 DAC인데 축하드립니다.^^저도 DAC보단 그 위에 것이 더 궁금하긴 하네요. 흠흠....ㅋㅋㅋ'], ['원하신다면 쪽지로 링크를 드릴수는 있습니다 ;; 아.... 담엔 착한 녀석들을 올려두어야 겠습니다 ㅠㅠㅋ 감사합니다 ㅎㅎ'], ['한글메뉴얼 pdf도 있습니다 :)\n정독하시면 어렵지 않습니다 ㅎㅎ\n저도 첨엔 긴장까지 했는데 \n신형 차량보단 조작이 쉬웠습니다 ㅎㅎ'], ['내일 제네렉 입고되는데 물려보고 쪽지 드리겠습니다 :)'], ['저도 얼마전에 입양했는데 최고의 선택이였던 것 같습니다. 우선 해상도가 굿이라 너무 맘에 들었어요.저는 아직 조작은 따로 안했어요... 아름이 본연의 색깔을 좀더 만끽하려구요...ㅋ(핑곕니다.ㅠ.ㅠ)기기 입양 축하드리고, 종종 공유 부탁 드립니다.^^한글 메뉴얼은 저도 찾아봐야겠네요...'], ['감사합니다 :) \n해상도는 정말 차이가 엄청났습니다 ㅎㅎ\n\n트래블 +1.5~2.0 (헤드폰/라인 따로 )\n베이스 : 취향\n라우드니스 on\n이퀄 : 취향 (헤드폰/라인 각 따로)\n이정도만 만지긴 했는데 틈틈히 계속  조작해 보려 합니다 ㅎㅎ\n\n'], ['저도 트래블 올려봐야겠네요... 마법이라는 소문이...ㅋㅋㅋ'], ['저도 긴가민가 했는데 \n많은 변화가 일어나더군요 :)'], ['RME 항상 관심이 갑니다..그런데 그 위에 그것이... 저도 좌표좀 부탁을 ㅎㅎ'], ['반갑습니다 :) 쪽지 보내드렸습니다 ㅎㅎ;'], ['아르미가\n좋아하겠군요^^'], ['앗!!! 다시 올려두어야 겠습니다 :)'], ['와우!예술의 완성을 보는듯 합니다저도 좌표좀 부탁합니다'], ['기존 네이버피겨샵들이 동일 제품이 품절 상태라 비키니 ver 만 남아 있습니다 :)\n제품명 : 루팡 3세 후지코 미네 피규어 GROOVY BABY SHOT vol.6\n\n쪽지로 다른버젼 링크 드렸습니다 :)']]",2021.01.06. 11:28,스피커
5,Rotel A14를 질렀습니다.,코로나로 인해 재택근무를 시작한지도 벌써 2달이 되어 갑니다.​덕분에 집에서 근무하는 시간이 길어지고 자연히 자칫 지루해질 수 있는​근무 환경에 그동안 묵혀(?)둔 스피커와 앰프가 빛을 발하게 되었네요.​10년 전부터 입문용 기기로만 전전하며 소소하게 음악 라이프를 즐겨 왔었지만​역시 사람이 간사한지라 계속 듣고 있으니 조금 더 나은 환경을 원하게 되어 ​큰 마음먹고 앰프를 업그레이드 하게 되었습니다.​방이 작아 전방 포트 스피커를 찾다보니 만족하며 사용 중인 B&W 685 S2을 울리던​마란츠 PM6006이 부족한 것은 아니지만 학급에 몇몇씩 있는 졸업 후 있었는지도 기억이 가물가물한​모범생 친구 같은 적당함을 조금 바꿔보고 싶어 궁합이 좋다는 Rotel 모델 ... 한번 사면 오래 사용하니​그래도 구매 가능한 선이면 가장 좋은 A14 모델을 선택 했습니다.​우선 같은 스피커 임에도 처음 들으면서 중음과 저음 느낌이 확 바뀌는 것을 느끼네요.​힘 좋다는 느낌이 이런 느낌이구나 싶네요.​일하면서 듣기에 가끔은 크게... 가끔은 조용하게 듣는데 낮은 볼륨에서도 느낌이 다릅니다.​원래 디자인은 검정색을 선호 하지만 국내에서는 검정 모델이 잘 없나보네요.​그래도 예쁩니다. 방 한쪽 존재감을 잘 발휘하고 있네요.​2021년 이녀석과 즐거운 음악 생활을 해볼 수 있어 기대 됩니다.​,"[['캬.....새로운 기기 들어오면 정말 기분 좋죠.......축하드립니다......^^'], ['고맙습니다 ^^일은 안하고 앰프만 쳐다보고 있네요..ㅡㅡ;;'], ['탐나네요. 저도 로텔 a14 눈여겨 보고 있습니다.^^'], ['원래는 중고를 알아볼까 했는데 매물도 없고... 연말 할인 혜택도 있는 듯 해서 새 제품으로 질렀네요.구매하고 며칠 뒤 매물이 나와서 당황 했네요..ㅡㅡ;;'], ['저도 눈여겨 보던 모델이네요\n\n요즘 100만원 이하에 무난한게 쓸만한 디자인 좋은 cd기기들이 너무 없던데 그나마 로텔이 디자인도 봐줄만한듯 합니다.\n\n오디오 기기는 보는 맛도 있어야 되는데 요즘 cd기기들 너무 못 생겼네요.ㅜㅜ'], ['저도 디자인이 선택의 한몫을 한 듯 합니다.검정 이면 좋겠다 싶어 망설였는데 보고 있으면 예쁩니다 ^^지금은 만족 하네요.'], ['축하드립니다!!!'], ['고맙습니다.!!'], ['좋은 스피커들 가지고 계시네요^^'], ['고맙습니다 ^^원래는 아톰만 사용 하고 있었는데 이사 하면서 제 방이 작아져 스피커를 벽에서 떼어놓기 어려워전면 포트 모델 찾다가 몇달 전에 685 S2를 들였습니다.그리고 20 V5는 아톰 살 때 디자인에 혹해서 나중에 저거 구해보고 싶다 맘먹던 것인데마침 며칠 전에 중고로 나와 구매 해서 저도 모르게 그만.... -ㅅ-조금 전에 개봉 해서 들어보고 있네요.'], ['오 섬세한 b&w와 호방하면서도 디테일 살아있는 패러다임 스튜디오 쓰시네요.. 패러다임은 악기에 힘이 실려서 참좋던데요~ ^^\n앰프가 받쳐주니 스피커들이 살아나겠습니다... 축하드립니다~']]",2021.01.06. 11:12,스피커
6,bc1 알리코 영입 했습니다.,"네임 앰프 청음 하러 갔다가 스펜더 bc1에 감동해서바로 데려왔습니다.bc1을 구매후 린칸까지 스피커는 당분간 요럽게 종결 입니다^^ 초기버전 블루 알리코,모서리각 살아 있고 우퍼도 잘 보존되어 있습니다.스탠드는 오리지널과 비슷한 모양으로 맞춰서 배송만 기다리고 있습니다.샘플로 바쿤 cap시리즈로 연결했는데 출력이 조금 아쉽네요. 네임과의 매칭은 합격 입니다.","[['스빤도르~ 영입을 축하 드립니다^^'], ['감사합니다**'], ['오.. 상태도 좋아보입니다.과거에는 44/405-2 매칭해서 좋은 소리 들을 수 있었는데 요즘에는 어떤 앰프를 물릴까요..?'], ['지금은 바쿤과 네임112/150에 물려서 비교를 해 보았는데 바쿤쪽은 똘망하면서도 맑은소리가 나는거 같고, 네임은 진득하니 웅장한 느낌이 강한거 같아요. 바쿤이 저출력다보니 조금 한계가 있는거 같습니다. 상급기 바쿤이라면 또 애기는 틀려지겠네요^^ \n그래도 영국의 앰프들이랑 매칭이 진짜 좋은거 같아요. 뮤피a1 앰프랑 최고의 궁합이라는 글들이 많은데 그 앰프는 제가 아직 사용을 못해봤습니다.ㅠㅜ'], ['기회가 되면 쿼드나 사이러스처럼 하프 앰프를 한번더 매칭 해 보려고요. 풀사이즈는 저랑 잘 안맞는거 같아요.'], ['뮤피 a1은 거르시는게 좋습니다... 워낙 발열이 심했던 앰프라 제 컨디션인 제품이 거의 없거나 사망 직전이라고 보시면 됩니다. a클래스랑 잘 맞는거 같으면 sugden 앰프류도 괜찮겠네요. ㅎㅎ'], ['a1의 단점이 발열인데 오래된기기라 역시 고민이 많이 되긴하네요.\n서그덴도 한번 알아볼께요^^ \n소출력 진공관도 하나 있는데 이거 나중에 한번 물려봐야겠네요.\n서그덴은 a21정도면 될까요? ia-4가 하프이고 상급기라는데 평은 a21이 더 좋네요.'], ['축하드립니다. ^^ 통울림이 너무 궁금한 모델이네요'], ['축하 드립니다,'], ['사이러스 앰프 추천합니다.'], ['혹시 추천 해 주실 사이러스 모델 있을까요?\n종류가 생각보다 많네요 ㅠㅜ'], ['좋은 친구를 들이셨네요'], ['감사합니다^^'], ['좋은 소리 듣고갑니다.  멎집니다..  ㅠㅠ']]",2021.01.05. 23:58,스피커
7,aune x8을 위해 소소한 밥통을 구매 하였어요!,예전에 구매해놓은 dc cable도 함께!,"[['와 책상 이뻐요 ^^'], ['감사합니다!'], ['깔끔합니다. 키보드 정보좀 알려주세요.'], ['안녕하세요!\nhttps://link.coupang.com/re/CSHARESDP?lptag=CFM36628973&pageKey=2046813647&itemId=3479628619&vendorItemId=71465933074\n\n요녀석 입니다^^'], ['좋은데요? 세팅 예쁩니다 ^0^'], ['감사합니다! 방장님 ㅎㅎ\n깔끔하게 해볼려고 애쓴 보람이 있네요^^'], ['보기 좋아요\n저는 깔끔함은 포기했어요 ㅠㅠ'], ['감사합니다! 기기가 단촐해서 그런가 봅니다^^'], ['있을건 다 있으신데 깔끔함까지 갖추셨으니 부러워요'], ['책상 밑에는 혼돈의 카오스 입니다 ㅎㅎ\n멀티탭에 각종 선들까지 ㅡㅡㅋ'], ['리니어전원 연결하면 많이 좋나요?오로라1에 aune X8연결해서 듣는데 나름 괜찮은데, 어댑터와 연결 전원케이블이 좀 걸려서요.'], ['전 만족합니다! 소리가 더 힘있고 저역쪽이 더 단단하고 타이트 해졌어요.\n출력이 2개라 dac와 스위칭허브 한번에 연결 가능해서 좋네요.'], ['구입처와 가격을 쪽지로 좀 주시면 고맙겠습니다.'], ['알리 익스프레스에서 구매했습니다.\nUS $45.00 | L-038 15W DC 선형 전압 레귤레이터 듀얼 출력 5-15V 옵션 발열\nhttps://a.aliexpress.com/_qeg3NEx7\n\n이제품도 있고 aune xp2 요녀석 검색해 보시면 전용 리니어도 있어요^^'], ['네, 고맙습니다~오늘 사무실 보스 컴패니언2 3에 시험삼아 aune X8 연결했다가 소리가 너무 좋아져 토핑 e30 새로 주문했어요. ㅜㅜ'], ['별 말씀을요^^'], ['DC CABLE 내경이 2.5인지 2.1인지 알수 있을까요?'], ['제 기억으로는 2.1 이었던걸로 기억 하는데요.. 구매 페이지 체크해보니 지금은 판매 안하고 있네요 ㅠㅡㅠ'], ['답변 감사합니다.'], ['조금이라도 도움이 되었다면 다행입니다^^'], ['aune X8 이 제품이 DAC 인가요? 프리앰프 인가요? DAC 와 프리앰프가 통합된건가요?  오디오를 시간이 없어서 몇달만에 뜨문뜨문 읽다보니 그 동안 안것도 다 까먹어서..  이 제품은 파워앰프에 필수로 연결해야 스피커에서 들을수 있죠?'], ['기본 dac에 프리앰프 기능도 겸하고 있습니다.\n네 앰프가 있어야 소리를 들으실수 있어요^^']]",2021.01.05. 21:05,스피커
8,입실론2 구매,오래전부터 구매하고 싶었던 건데 이제야 구매해보네요.약 일주일전 데리고 왔는데 디자인이며 소리?며 다 좋은듯합니다. 총알우퍼에 환장합니다. 스피커 구매요소중 디자인이 7이상 차지합니다. 지금가지고 있는 스피커는 다 페이즈플러그 달린 우퍼네요. 스피커 하나 바꿨다고 분위기가 달라지네요. 스탠드는 복각 1s에 맞게 자작한건데 입실론에도 어울리네요..​불쌍한 복각1s는 아마도 방출될꺼같은.....,"[['저희집은 티비보는사람이 없어서 티비가 방치되어있는데 이정도 크기라면 매일 보고 싶겠네요 ^^'], ['티비처럼 보이는 스크린입니다. 낮에는 커튼 안치면 좀 뿌해요.'], ['축하드려요'], ['감사합니다.'], ['축하드립니다'], ['감사합니다.'], ['소개해 주신 것 중에 오래전에 입실로2만 써 봤어요\n소리는 맘에 드는데 더 비싼 스피커가 방출당해야 하는 상황이라 보내야 했던 사연 있는 스피커네요'], ['오랜만에 이쁜 스피커 만나니 그냥 막 다 ~좋습니다.'], ['우와 화면은 어떤제품인가요? 엄청 큰데 틀도 있고 신기하네요. 좋아하는 입실론 보러 들어왔다가 궁금하네요'], ['액자형 스크린입니다. 프레임이 슬림형이라 티비느낌나요.'], ['스크린이 크니까 시원시원하니 참 좋네요'], ['거실공간만 조금 더 컸으면 하는 아쉬움이 큽니다.'], ['시어스 우퍼를 좋아하다보니 저도 관심가는 스피커네요 축하드립니다~^^'], ['검정.은색 페이즈플러그 달린 우퍼는 써봐서 금색총알 우퍼쓴 스피커에 눈팅중입니다.'], ['엑셀 이면..펜오디오 눈팅중이신가요 ㅎ'], ['저한테 넘겨주시길 부탁드립니다 입실론2 010 6오95 1075 신오철 감사합니다']]",2021.01.05. 20:57,스피커
9,인켈 + 다인컨투어,인켈 ax-7r 과 다인은 궁합이 좋습니다. 인켈은 연식이 있지만 니치콘 콘덴서로 바꿔서 좋은 소리를 내줍니다. 뜨끈 뜨끈한 앰프지만 전 이소리를 너무 좋아합니다. 다인을 아주 잘 울립니다. Ian hunter의 old records never die 의 기타선율이 오늘따라 더욱 더 애잔하게 들려오는 저녁입니다.,"[['오호~ 부럽습니다.'], ['휴우 다행입니다 이 분야는 맹탕이라..만약 알았다면 얼마나 사고를 쳤을지...부럽긴 합니다 ㅎㅎ'], ['오늘은 주인공이 마란츠pm10이 아니군요?'], ['저도 7R앰프 세번째 사용중인데 기본 정비만 잘해주면 고가앰프 안부럽더군요^^'], ['컨투어 30  반갑습니다 ^^'], ['이글보고 먼지 쌓이고있는 7r 찾아 봅니다 ㅎ'], ['옛날에 업자에게 샀다가 지지직거려 버렸었는데..ㅜㅠ 학생등쳐먹은 나쁜 업자놈의시키..금잔디 스피커  b1 mk2와 매칭해서 듣던 칼칼한소리가 생각납니다..']]",2021.01.05. 20:22,스피커
