,tit,body,comment,time,keyword
0,빈티지 귀요미들 세팅기 (귀욤주의^^),"못가?든 조행을 오랜만에 다녀온후... 온몸이 쑤셔 오디오 근처도 못가고주말에 결혼식 가고 여차저차해서 아지트를 한주 걸렀습니다​따로따로 그때그때 모아논 앰프랑 꼬마턴들이장식장에서 놀고있길래...꼬마 풀레인지 스피커를 하나 들여서 오늘 세팅을 해보았습니다,​오늘의 주인공들입니다","[['이정도면 조명당이시쥬'], ['ㅋㅋ  감사합니다 \n전 무소속 잡당 이쥬 ㅋㅋㅋ'], ['레트로 감성 좋죠~^^\n크으~~ 첫곡 듁음이죠~!!! ㅎㅎㅎ'], ['네 ..원래 첫곡이 비틀즈 꺼였는데\n 유튭에 올리니 바로 재생불가 걸리네요 ㅜㅜ 어 무셔라'], ['형님 저도 셋팅 좀 해주세요. 제 자체가 빈티지 입니다. 어따 써먹어야 할지 매일 고민이네요 ㅋ'], ['ㅋㅋㅋ 어께 괜찮아요?\n저도 낚시다녀와서 ..  온몸이 부서지는 고통을 이기며 두두오에 글하나 올려보겠다고..  ㅜㅜ'], ['어깨 많이 좋아졌어요 형님~ 몸이 부서지면 어떻습니까 살아 돌아오신게 다행이라 생각합니다 엉엉 ㅜㅜ 그 어두운 산골작에 혼자서 대단하십니다 형님 ㅜㅜ'], ['5월 중순에 저희 마님이 여자친구들이랑 넷이 부산 놀러간다는데..  같이가자고해서 노예될까봐 기사만 보낼까 고민중이에요.. \n운전에 짐에..   ㅜㅜ\n벌써부터 방잡아놓으라고 난리네요 ㅜㅜ'], ['ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 만약 오신다면 연락 주시리라 믿습니다'], ['그쵸 당연히 브로님 얼굴봐야하는데..\n여자들넷이랑 ㅜㅜ\n그거는 아니되요..\n가도 한둘이 조용히 가야.. 여행이죠..  \nㅎㅎㅎ'], ['형님 뼈만 남으시겠군요.... 어흑'], ['하얏트 40평짜리 잡아놓으라는데..\n 저보고 갇은방쓰자고..\n 이거는 거의 고문예상  ㅜㅜ'], ['형님!!! 부산이 아마 아직 인원제한이 있을껀데요 ㅋㅋㅋ 4명 이상 금지 아직까지 할꺼예요 코로나 급증해서요'], ['네 다행중 다행!'], ['아무튼 혹시라도 오심 연락 주셔요 형님 ^^'], ['긴 글 힘들어요~~^^\n조명 예쁘네요.^^'], ['다행인게.. 사진으로 때웠어요..글쓰다 눈이ㅜㅜ'], ['재미난 경험 많이 하시네요.\n저는 주구장창 음반 고르는 데만 신경쓰고 있습니다. 간접체험~ 감사합니다.'], ['부끄럽습니다.. \n요즘 하이파이에 심드렁해지는거 같아서.. \n고물을.. 모아..  소리나는거어 \n괜히 놀라고 그러네요..  \n'], ['가만 두고만 봐도 어여쁜 아이들~~~~ \n\n요건 뭐에요~~? 매우 탐나게 생김~~'], ['탐 내지마요. 왜 탐을 내실까 ㅋ'], ['제가 내는게 아니에유~~ 마음이 시키는거지~ ㅋㅋㅋ'], ['ㅋㅋ 나그라 소형릴데크에요.. \n가끔 소스로 연결해서 듣곤합니다 ㅋㅋ'], ['오오오~~멋져융!! 찾아봐야지~~'], ['나그라~~ 찾아보니... 취향 저격이네유... 머 이라 이쁜게 많을까유~~'], ['네...수위스 놈들이 참 무서워요..'], ['저는 saba 조합이 더 제 취향인거 같습니다.'], ['네 사바가 음압도 더높고\n다이나익하네요..\n둘다 예전앰프답게 베이스 트레블 노브가 있어서 베이스를 좀 줄였어요.. \n'], ['아주 재미들렸어 그냥 ㅋㅋㅋㅋㅋ 매저 바쁘셩'], ['님만큼 바쁠까 합니다만.. ㅋㅋ'], ['빈티지 세팅도 멋진데 위치가 식탁앞 주방근처인게 절묘하네요'], ['네 감사합니다..\n사실 더 놓을곳도 없어서요 ㅜㅜ'], ['누막 분홍턴과 메리홉킨 탐나요 ㅋ'], ['예전에 그연예인 이름이 기억나네요..\n박탐희라고 ..  앗 아닙니다 ㅋㅋㅋ'], ['핑크를 보고 탐안내면 남자가 아니죠'], ['네 헤필 핑크ㅋㅋㅋ'], ['이거슨... 양보해요 ㅠㅠ'], ['어쩐다...ㅜㅜ'], [''], ['졌습니다..  까먹고 있었어요.. 숯이ㅜㅜ'], [''], ['켘 확인사살..'], ['사바 리시버 상태 좋네요.(=╹ᴥ╹=)'], ['네 빈티지 라디오만 보다가..\n마장님이 괜찮을 거라고 .. 지도편달참견 해주셔서 흡입을.. 했네요.. ㅎㅎㅎ'], ['와~ 소리에 깜짝 놀랐습니다!!!소리도 좋고 레트로 감성 다자인도 좋고!!!와~~~ 넘 멋있습니다!'], ['네 우습게 봤는데..\n제가 우습게 됬어요..  ㅎㅎㅎ'], ['레트로 플라스틱 오디오 사이에\n아트 오브 지오콘다 데 비토\n일본 프레싱 음반이 \n반짝 반짝 빛이납니다\n'], ['아! 디에고님 매의 눈을 못빗겨갔네요..\nㅋㅇㅋ  아직 미개봉반인데.. 볼때마다 \n입에 침이 고이네요..  \n그래서 안보이는데루 숨겼네요'], ['추억의 향수ᆢ\n 그림 도 음악 도\n다~\n좋으네요 ᆢ^^\n구경잘하고 ㆍ\n잘들었습니다 ㆍ\n\n'], ['네 감사합니다.. \n사실 저보다는 \n파랑구슬님께서 더\n예전기기 보시면..  추억이 많으실듯요!\n'], ['그러한가요ᆢ\n눈에 많이 익은 듯 합니다ᆢ\n새록새록 ᆢ\n주마등 ᆢ\n\n'], ['이런 빈티지는 기본 어느정도 수리도 할 수 있어야 가능한 취미 일 것 같습니다^^\n120년 된 영국 스피커 사용하신다는 분도 계시던데 대단들 하신 것 같습니다 엄두도 안나네요 ^^'], ['네 맞습니다\n다행히 제가 쓰는건 자주 이용하지않아선지..  아직 문제는 없지만..  수리기사님들 연락처는 기기별로 가지고 있어야 할듯합니다.. \n 최신기기든 빈티지든 기기는 어째든 고장나면 전 못고칩니다.. ㅜㅜ'], ['빈티지는 전문가세요!'], ['아니에요.. ㅋㅋ\n전문가는 오디오를 업으로 하셔야 들을수있는 호칭이구요..\n저는 그냥 즐기는 자!  입니다^^'], ['왜 자꾸 양평박물관장님이 생각날까요....ㅎㅎㅎㅎ'], ['ㅋㅋㅋ 물든거죠.... 점점 저도 모르게 닮아가나 봅니다.....ㅎㅎㅎ근데 하이파이 심드렁 해지면 이런 재미가 또 쏠쏠하다는.....']]",2021.04.26. 20:40,스피커
1,조촐한 시스템,초저렴 드라이버에 공심코일 감아서 콘덴서 연결해 자작한 스피커에 스트라우트앰프 조합한 허접시스템입니다.하지만 나름 그런대로 들을 만해서 3년 동안 손 안대고 계속 이 시스템 유지하고 있습니다.핸드폰으로 녹음해서 음질이 엉망이네요. 그러려니 하고 들어주시면 감사하겠습니다.^^​,"[['혼이 제대로 혼 빼놓겠네요^^소리가 어떠신가요?'], ['그렇지 않아도 허접한 소리인데, 핸드폰으로 녹음해서 네이버에 올리니 음질이 더 허접해지네요^^너그러운 마음으로 즐감하시기 바랍니다.'], ['유니크 한 멋이있네요 소리도 참으로 궁굼합니다.'], ['허접한 자작품을 예쁘게 봐주셔서 감사합니다.^^'], ['나날이 재미지네유!!^^'], ['듣다 보면 가끔 깜짝 놀라게 하는 소리를 듣게 되는 재미가 있더군요. 감사합니다^^'], ['와~~ 멋지십니다 혼이 엄청나네요 ^^'], ['감사합니다. 혼 자작한 지도 벌써 10년이나 되었군요^^ 예쁘게 봐주셔서 감사합니다.']]",2021.04.26. 17:59,스피커
2,산수이9090 부활(빌라소리사 사장님 감사합니다),"산수이 9090을 jbl l100t3에 물려서 잘 듣다가 언제부턴가 고장이나서 한쪽에 치워놓았다가이번에 가게를 이전하면서 겸사겸사빌라소리사 사장님께 수리를 받았습니다.(집에 역시 고장나 있던 mbl7006앰프도요)처음 열어보시더니튜너는 거의 회생불능이고내부고 먼지도 너무끼고 엉망이라고 ㅠㅠ(mbl은 취급 안하시는데 제가 사정사정해서 한번 봐달라고 부탁드렸습니다)맡기고 두근두근하며 연락을 기다리는데연락이 없으셔서 전화를 드리니,산수이 청소만 이틀걸리셨고튜너랑 내부수리에 시간이 많이 걸리셨다고하시네요.(mbl도 출력석이 나갔는데 제 부품은 구할수가 없어서호환부품으로 교환하시고 각각 테스트 중이라고 하십니다)몇일 후 방문해보니산수이는 거의 새거가 되어있네요!!mbl도 수리하고 테스트 하시는데 엄청 힘드셨다고 하십니다.시간이 많이 없어서사장님의 설명도 제대로 못듣고가게에와서 jbl에 연결하니 소리가!!!가슴에 일렁일렁 차오르는 느낌입니다.직원들한테도 물어보니 뭔가 고급져지고 무대가 넓어진 느낌이라고 하구요.(집에 mbl을 t3에 연결하니 정확하면서도 부드러운 소리가 나네요 ㅎㅎ)수리하고 태스트하신다고 고생하셨을텐데수리비도 저렴하게 받으시고너무 감사한 사장님이십니다.담엔 꼭 시간 많이 잡고가서전시되어있는 빈티지 앰프들과 ar스피커들도 듣고커피도 한잔하고 오겠습니다.","[[''], [''], ['게시글 수정이 잘 안되어서 사진을 댓글에 남깁니다 ;;;\n아 수리받고나니 튜너나 너무 깨끗하게 잘잡하네요.\n앞뒤 대단지 아파트있는 1층 가게인데\n안테나도 없이 방송이 너무 잘잡힙니다\n덕분에 하루종일 튜너로 kbs1만 듣고있습니다 ㅎㅎ'], ['보통빈티지 수리비 많이나오나요??^^'], ['사장님이 몇일을 매달리신것치고는 무척 저렴하게 나왔습니다 ^^'], ['행복해 하는 표정이 손에 잡힐듯 눈에 선합니다.\n축하합니다.^^'], ['예 몇년만에 그것도 업글된 소리를 들으니 무척 행복합니다 감사합니다 ㅎㅎ']]",2021.04.26. 17:37,스피커
3,나에 빈티지 탄노이 ..,오늘 구매한 빈티지 탄노이 랑카스터 골드입니다.일단 청음후 구매했어요.집에 있는 체비엇 조금 다른 성향..,"[['체비엇과 비교 궁금하네요~\n\n한번 비교기 올려주시면 많은 도움이 될듯 합니다.'], ['고음부에서는 체비엇보다 부족한데 중. 저음에서는 부드러워서 구매했어요.저의 개인적인 느낌이고요. 과거에 대한 소리의 추억으로 밤시간에 침실에서 300b로..'], ['역시 그렇군요~^^감사합니다.'], ['저도 고민했던 모델인데 축하드립니다. 혹시 몇인치 유닛인가요??'], ['12인치 입니다.'], ['혹시 15인치와 비교해보셨는지요?? 저는 두개 놓고 고민했는데 샵에서는 느낌이 잘 안왔어서요 ㅠㅠ'], ['당연히 15인치가 좋지않을까요. 저음의 확장성에서가격 차이가 많이나요?'], ['그리고 가지고 있는 앰프의 출력의 출력이 ?전 청음을 150진공관 으로 해서 힘이 있어서'], ['푸근하고 부드러운 소리가 나겠습니다. 부럽습니다'], ['추카 드려요']]",2021.04.26. 15:24,스피커
4,런던오디오 빈티지변환단자 사용기.,웨스턴 빈티지를 들이고 앰프는 보겐으로 나름 만족하며 들었지요.빈티지는 빈티지로 ..근데 아시다시피 오디인들의 숙명인 궁금증이 슬슬 발동하여 앰프를 이것도 바꿔보고 저것도 바꿔보고 하다..도저히 보겐의 두툼한 중역대가 그립던차에 십년전에 전시장에서 잠깐 들은 톤코리아 ti200이 매물로 올라오더군요.바로 서울까지가서 구매..진공관에 불지피고 음감..근데 너무 쏘는데.투명하고 음장감좋고 다좋은데 바이올린 소리가 쏘는게 영 귀가 아파서 못견디겠더구만요.반 포기하고 지쳐 쓰러져있다.김빨대님의 스피커선을 공제하길래 믿져야 본전으로 구매..기존 선재는 웨스턴 빈티지주석선이구요.약간의 기대감과 혹시나싶은 복잡한 기분으로 매번듣던 그매뉴로 첫곡을 플레이 ..아~~ 듣자마자 뭔가 달라져는데...그게.집나갔던 중역이 들어오더군요. 그런데 아직도 약간의 귀아픔이 .. 그것도 그렇고 스피커연결단자가 빈티지라 김빨대님스피커 말굽단자가 커서 살짝 걸쳐연결하니 불안하기도 하고 빈티지단자를 찾던중인터선 단선의뢰로 문의드린적이 있는 런던오디오에 문의하였고 몇주만에 받은 연결단자는 제기대이상으로 음이 투명하면서도 풍부하고 적당한 온도감으로 전에 비해좀더 편안하게 음악에 집중할수 있었습니다.​수차례 통화로 나의 바램을 들어주시고 튜닝해주신 런던오디오에 감사드립니다.​저같은 고민이 있으신 빈티지제품을 쓰시는분은고려해보시고 문의해보심이 좋을것같네요.추천드립니다.그리고 김빨대님 스피커선도 아주 가성비 좋아요.독특한 기능도 있고..^^이것도 추천드립니다.이상.. 내돈내고 내가 산 후기입니다.​,[],2021.04.26. 14:53,스피커
5,dac/프리앰프가 새로 왔습니다.,안녕하세요새로 들어온 dac / 프리앰프 입니다.dac는 마이텍 stereo 192 dsd프리앰프는 심오디오 740p기기 받침은 스파이크 슈즈를 이용^^,"[['축하드립니다'], ['감사합니다'], ['축하드립니다전 dac와 파워를 직결하며 쓰고 있는데 부럽습니다^^'], ['감사합니다 🙏'], ['기기가 많아지는군요\n소스기기--DAC--프리--파워--스피커 이래되는건가요?'], ['네 순서 맞습니다'], ['와우...색깔도 좋고\n축하드립니다'], ['질문 하나만 여쭙겠습니다.  윗칸의 기기 사이에 있는 플레이트처럼 생긴 제품은 무엇인지 궁금합니다.'], ['나그라 제품에 사용하려고 제작한 통 알루미늄 베이스입니다'], ['아.. 자작이시군요. 좋아보여서 여쭤봤습니다 ^^']]",2021.04.26. 13:24,스피커
6,하베스 HL-5 데리고 올  준비 합니다,^^퍼펙하진않지만 세월이 있으므로..​,"[['미리 축하드립니다..^^'], ['아이쿠 이거시 뭐라고 축하까지 받네요ㅋ'], ['크~ 좋으시겠어요^^\n저도 이 아이 데리고오던 때가 생각나네요 ㅎㅎ\n부산 <-> 분당\n매우 좋은 스피커 입니다'], ['ㅋ 전 완전 구형이고 가지고 계신건 좋아보입니다^^'], ['해당 모델도 함께 보유중 입니다~^^\n오디오계는 구형이 구형이 아니죠\n명기 입니다.\n신형같은 다이내믹한 저음은 아니지만\n오히려 매우자연스럽고 풍부한 저음을 가지고 있습니다\n앰프만 잘 맞으면 정말 베스트 입니다\nSHL5의 3웨이 보다는 개인적으로 2웨이를 매우 선호하고 있습니다\n소리가 중저음쪽으로 매우 안정적이고 두툼하거든요\n그래서 오히려 탄노이랑 비슷한 느낌도 있습니다\n제가 HL5 초기형을 좋아하는 이유는 그런 장점에 너무 빈티지 스럽지 않으면서도 일정부분 빈티지의 푸근함도 가지고 있거든요.\n괜히 명기라 불리는게 아닙니다~ \n신, 구의 좋고 나쁨이 아니라 각자 특색이 있는것이죠~^^'], ['그렇군요 저도 HL-5가 가성비가 좋다하여  상태는 별로인데 소리가  이상없다고 하니  배송기사 지금 보냈습니다.   시세보다 저렴하기도 해서 후회는 없을듯 싶네요9^^'], ['제 개시물중에 HL5 녹화영상도 있으니 \n매칭에 참고하심 될듯 합니다~\n출력은 높지 않아도 잘 울려지는데..\n네임 구형 앰프 매칭하시면 정말 좋습니다^^'], ['아 혹시 전주에서 판매 하시려다 철회 하셨던분?'], ['네 ㅎㅎ\n근데 전주 아니고 진주 입니다 ㅎㅎ'], ['아ㅎㅎ'], ['미리 축하드립니다.^^\n즐거운 한주가 기대 되겠어요'], ['뭐 큰 기대는 하지 않습니다^^'], ['예전같이 오디오지름시작하셨군요!!^^'], ['그냥 비교해서 정리 하려고요 HL-5도 내칠지 모릅니다ㅋ'], ['이거 구하신거에요? 매물 안보이던데..ㅠㅠ\n축하드립니다 ~~^^'], ['예 구해서 지금 오고 있을겁니다, 들어 보고 아니면 금방 내칠지도 몰라요~'], ['같은 지역쪽이면  좋겠네요.^^'], ['절대 같진 않을겁니다ㅋ 지방이라요'], ['아..이런..ㅜㅠ'], ['구하시는 물건이간요?'], ['구형을 찾았는데..  잘 안나오더라구요. ㅎ'], ['ㅎㅎ 기다려보세요\n\n제가 내칠수도요'], ['네. 기대해도 되겠죠?ㅎㅎ'], ['ㅋㅋ 스픽 소리는  이상없는데 상태는 별로더라고요'], ['내부도 본거에요? 외부상태가 영 아닌가 보군요?'], ['아직 실제로 못봤는데 배꼽 살짜 눌려서요ㅋ 별건 아닙니다'], ['같은 HL5 사용자로서 축하드립니다~ 가성비도 좋지만 오래동안 사용해보니 스피커 그 자체로도 훌륭한 것 같습니다.'], ['^^네 저렴하게 구한것 같긴합니다'], ['와 축하드려요 저도 2웨이 구형이 훨씬 더 이뻐보입니다 ㅎㅎ'], ['네 오늘 저녁에 물려보렵니다^^'], ['부럽습니다. 저도 눈여겨 보고 있는 모델입니다.'], ['곧 매물 나올지 오늘밤에 가다가 나오겠죠ㅋ'], ['출발 했다네요'], ['저도 얼마전에 들여서 잘 듣고 있습니다.저도 들을수록 더 좋아지는군요^^전 거의 1년 만에 장만했습니다.축하드립니다^~^']]",2021.04.26. 06:26,스피커
7,소소한 세팅입니다.,앰프 : 바쿤 구마모토스피커 : PHASE TECHNOLOGY PC 60 CA소스기기 : LG V50s,"[['오우 스피커 완전 이쁘네요 ㅎㅎ'], ['감사합니다. ㅎ'], ['소개 감사합니다'], ['ㅎㅎ'], ['바쿤 구마모토군요^^\n참 좋은 기기죠\n바쿤프리추가나 소스기쪽 업그레이드 하면 업그레이드 체감이 많이 커질꺼예요^^']]",2021.04.25. 21:37,스피커
8,엘락과 캠브리지 오디오,안녕하세요! 유령회원 겸동입니다.가입한지는 꽤 되었는데 글쓰는 건 첨이네요^^​Elac carina 243.4와 CXA80입니다.,"[['캠브리지 엘락 둘다 가성비 좋죠 ^^'], ['헉~ 이렇게 빨리 댓글을 주시다니, 감사합니다.^^'], ['엘락  243 스피커와 캠브리지오디오 cxa80과 궁합이 잘 맞나요?'], ['막귀인지라 제겐 좋게 들렸는데 다른 분들은 어떨지 모르겠습니다. 옆에 있는 클립쉬보단 고음이 더 정확하게 잘 들리면서도 귀가 아프지 않고, 저음은 더 탱글탱글하더군요. cxa80a라 그런지 저음이 펑퍼짐하지 않고 탄탄한 느낌을 받았습니다.'], ['엘락 좋죠. 해상도의 교본이랄까 ^^'], ['네! 저도 엘락의 그 소리가 궁금해서 들였는데 매우 만족스럽습니다^^'], ['신품이 제트5리본트위터가 아니여서  좀 아쉬운 버전이였네요  소리는 어떤지 궁금하네요'], ['저도 엘락은 첨이라 다른 제품과 비교하여 말씀드리기가 어렵네요 키리이님의 리뷰를 검색해보시면 좀 더 명확하게 알수 있을 겁니다 개인적으론 꽤나 해상도높은 소리에 거칠지 않으면서도 귀에 쏙쏙 잘 들어오는 느낌?이랄 수 있겠네요'], ['와 깔끔하네요..정갈한 시스템이라 마나님에게 혼나지는 않을 듯'], ['맞습니다^^디자인에서 좋은 점수를 받았죠시커먼 클립쉬 보다가 흰색과 금속의 우퍼테두리를 보니 확실히 이쁘긴 합니다'], ['캠프리지cxa80과 엘락407 톨보이랑 오래 사용했었는대요 둘 다 참 마음에 들더라구요엘락은 해상도는 말할 것도 없고 단단한 저음도 너무 좋았구요247은 10여 년 전에 심오디오랑 썼는데 너무 좋아서 407로 갔었어요지금은 보냈지만 참 아쉬워요ㅠ'], ['저도 정말 소리가 맘에 듭니다부드러운데 희한하게 귀에 잘 들어오고 해상도도 높고요근데 음악 들을 조건이 안되네요ㅜㅜ인연의바다님처럼 저도 보내고 아쉬울것 같아 갈등중입니다'], ['첫글 축하요'], ['네 감사합니다 ~^^'], ['좋은 앰프와 스픽이네요~내보내신다니 맴이 아픕니다~'], ['ㅋ 안 보낼수도 있습니다 왜 자꾸 바꾸느냐고 뭐라해서~'], ['안타깝지만 상황이 그러하시다면 팔아야죠cxa80 은  저에게로;; 쪽지 기다리겠습니다 ㅋㅋ'], ['혹여 내보내야 되면 연락드리겠습니다 ^^'], ['넴^^~']]",2021.04.25. 17:32,스피커
9,스캔 소닉 MB-5 B,이게 무슨 일입니까..​갑자기 커다란 스피커가 생겼습니다.​​,"[['ㅋ~~이것이였군요..몸 풀기하는 겁니까? 알박기하는 겁니까? .. 기대됩니다..소리가..^^\n그리고 저분은 초상권없어서 마구 사용해도 될텐데요..ㅎㅎㅎ^^'], ['이놈이었습니다 ㅋㅋ\n알박기는 노!!\n몸은 확실하게 풀어드려야줘^^'], ['초상권 있는지 없는지 애매하네요.\n지난번 배트맨 녹음영상에 제가 모자이크 처리를 잘못한거군요'], ['아닙니다~!!!\n바람직하게 모자이크계의 정석이었습니다~^^'], ['빨간 옷 입고 계신거 보니 올 해 산타가 좀 빨리 오신 것 같은데요...ㅎㅎㅎ'], ['빨간옷은 너무 좋아하십니다\n정렬의 레드!!'], ['윤서는 크리스마스에 어떤 선물을? \n아...아닙니다~^^;;;'], ['윤서는 제가 챙기고 저는 당주님이 챙겨주시....면..... !!!!'], ['남좌가 남좌를? \n헐~~~ 말세로세~ㅋㅋㅋ'], ['그분 아직 청춘이네요\n4층 까지 캬 ~'], ['그러게 말입니다 제가 손목을 다쳐서 도와도 못드렸는데\n한방에 들고 올라오시더라고요 ^^'], ['그담날 파스붙이고 뻗었으요~^^'], ['우와 스캔소닉! \n저희집에도 올수 있나요??'], ['그거슨 선재당주님이 ^^'], ['ㅎㅎㅎㅎ 네 일단 지름 축하드립니다^^'], ['당주님 저도... 메인 앰프에 톨보이 없어요.. 북쉘프 써요'], ['네?\n스피커 3개 아니십니까'], ['메인 앰프에라는 단서가 중요합니다. ㅋㅋ'], [''], ['모자이크가 참 잘됐네요'], ['기가막히지 않습니까 ^^\n요새 기술 많이 좋아졌습니다 ^^'], ['ㅋㅋㅋ 이부뉘~!!! \n뭐~ 이정도 쯤이야~^^'], ['앗! 당주님 그때군요. 다시 한번 감사드립니다 ^^ \n뒤에 아파트는 문래 자이맞죠?\n추억이 새록새록 ㅎㅎ\n'], ['ㅎㅎㅎ 안경에 김서려가며 요아킴님을 향해 달려갔습니다~!!!\n크으~~~~ 엄살은~ㅋㅋㅋ'], ['헉 저걸 들고 올라오시다닛!!'], ['그렇게 한사코 말렸는데,힘 좋다하시면서 들고 올라오시더라고요^^'], ['담날 뻗었으요~^^'], ['저 손가락 2개의 의미는 뭘까요ㅎ'], ['거만한 v가 아니겠습니까?'], ['겸손하게 스피커 두개~!\n한조이구나~한겁니다~^^'], ['캬.....소리 좋을것 같아요....'], ['일단 유닛들이 좋긴 합니다 \n그 비싼 라이도의 서브브랜드 아니겠습니까 ^^'], ['기가맥힙니다~^^'], ['크고 화이트라 이쁘네요.매버릭님 축하드립니다!!!'], ['감사합니다 ^^ 화이트가 깔끔해서 좋네요 ^^'], ['남좌는 화이트죠~ㅎㅎㅎ'], ['스피커는 AMT 트위터져^___^))))흰색 스피커 ^__^ !! 밝아지겠군여'], ['감사합니다^^\n그래도 조명은 어두 컴컴할껍니다 ㅋ'], ['엇~!!! 리본트위터 좋아하시는군요~^^'], ['헉.. 저거 배달도 되는거 였나요? ㅋㅋㅋ\n\n선재당주님의 빅픽쳐가 있으실듯..ㅎ'], ['전! 안 넘어갑니다 ㅋㅋ'], ['빅피쳐가 궁금하시면 오백원~^^'], ['저도 스캔소닉 톨보이 없는데 당주님께 말하면 막 가져다 주는겁니꽈? 호오~'], ['그래서 덧글로 아쉬운 소리를 해야합니다 ㅎㅎ'], ['어익후~! T3보유자께서~^^'], [''], ['부럽습니다 ㅎ 오는게 있으니 가는게 있는거겠죠 ㅎㅎ'], ['에이징으로 보답하는거입죠 ㄷㄷ'], ['에이징과 세팅노하우죠~^^'], ['훈훈합니다~~^^  당주님 동안에 미남이십니다 ㅎㅎ~^^'], ['캄사합니다~^^'], ['당주님은 누군지 다 알아서 초상권 보호가 필요 없을거 같습니다. ㅎㅎㅎ멋진 스피커 지름인지 알았는데 일단 대여인가보네요 ㅎㅎㅎ'], ['지금 아입니다 ㄷㄷ\n대여입니다 ㅎㅎ\n전 딴걸로 갈껍니다. ㅋㅋ\n아큐톤 가즈아~~'], ['지인에게 보호받는다는건 참 좋은거죠~^^\n어떤 말없이도 믿어주는 그런거요~\n오해말고 보호요~ㅎㅎㅎ'], [''], ['오~~ 초상권을 이리 하신단말이죠~^^\n아~~ 매버릭님 엉골과 어떤 빤스를 \n입으시는지 모자이크 처리해서 \n올려드려야겠군요~ㅋㅋㅋ\n오는게 있으면 가는게 있어야겠쥬?'], ['초상권 없다고 올려도 된다면서요'], ['ㅎㅎㅎ 제가요? 언제요? ^^'], ['찍을때 그랬는데 ㅠㅠ'], ['아~~~ 기억이....\n날 듯도 하구요~^^ ㅋㅋㅋ'], ['와 대단한 놈이\n왔군요!!'], ['샤방샤방한놈이 왔습니다 ^^'], ['이거이~ \n기가맥히고 코가 맥힙니다~^^ ㅎㅎㅎ'], ['놀라기고 싶습니다. ㅋㅋ'], ['세팅값나오면 공상자님 손잡고 \n매버릭님댁으로 쳐들어가시쥬~^^'], ['초청만 해주시면 얼마든지요!'], ['아...이부뉘 잘 초청안해줘요~^^;;;\n쳐들어가야해요~ㅋㅋㅋ'], ['아 그렇군요!! ㅋㅋ'], ['그게,이전에 청음하고 싶다고 해서 꽤 많은분들을 모셨는데  후기도 없고 연락도 그 이후에 다들 쌩?까셔서 초대를 안하기로 한겁니다 ㅋㅋ\n저만 이상한 사람 되어서 ㅠㅠ'], ['저는...초대받은적이???ㅋㅋㅋ'], ['아 그렇군요! ㅎㅎ 방문하면 후기는 꼭 써드립죠. 어떤 분은 쓰지 말라는 분도 계시더라고요. 취향이 각각이라 ㅎㅎ'], ['후기를 바란것은 아닌데 교류가 없다보니 ㅋㅋ'], ['한번 오셨잖습니까???'], ['아 교류가 없는건 좀 글쵸.'], ['하여간 그런이유가 있습니다 공상자님이야 얼굴 아시니 아무때나 쳐들어 오세요^^'], ['아넵 감사합니다!'], ['우리사이에 한번은 넘한거 아닙니꽈~^^'], ['그사이에 코로나가 ㅡㅡ\n걸정적으로\n7t세팅이,너무 늦어서리'], ['아....그랴도 7T를 울려볼 수 있어서 감사했습니다~^^'], ['진짜 7t  가는길 보셨습니다 ㅠㅠ'], [''], ['당주님이 직접요?오와!!부럽습니다.\n인수하시겠네유.ㅋㅋ'], ['안할껍니까 !  \n또 딴거 써봐야지욧ㅋㅋ'], ['^^더.빡신거로요?^^\n이런거요?ㅎㅎ\n'], ['이런건 집이작아서 못합니다\n집만 컸어도'], ['인수불가입니다~^^\n에이징과 세팅값을 위해 세팅천재~!\n매버릭님에게 대여해드린겁니당~'], ['아하...파는게.아닌가.봅니당? ㅋ ㅋ\n'], ['이게 제 메인스피커입니다~^^\n배트맨을 위한~!!! 아....\n한스짐머님은 이런 제마음을 알아주시려나요...ㅠㅠ'], ['아...진짜 배트맨을 위한...^^\n모냥도 너무 이쁘네요.\n후훗..모든 물질 중에 카본이 짱인듯...'], ['크으~~ \n안목이 출중 하시군요~^^\n음화화화~~~'], ['먼가 느낌은 톨보이 보다 선재당주님을 대여한 느낌인데요?^^'], ['그게 그거 아니겠습니까^^\n당주님 스피커이니 직접운반을 ㅎㅎ'], ['저 쉬운남좌 아닙니다~ㅎㅎㅎ'], ['스피커가 멋지네요~~\n좋은 소리 날 것 같아요 ^^'], ['네 아주 예쁜소리가 나고 있습니다 보컬은 죽을것 같습니다 ^^'], ['기가맥히죠~^^'], ['당주님 대단하시네요! 매버릭님 좋은 소리 많이 즐기세요! ^^'], ['세팅하느라 힘들지 않을까 싶습니다 ^^'], ['아...담날 뻗었으요~^^;;;;'], ['수고 많으셨습니다. ^^']]",2021.04.25. 17:21,스피커
